Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Argentina,ARG,Rule of Law: Percentile Rank,RL.PER.RNK,23.92344,34.92823,34.44976,34.44976,27.88461,30.80569,33.17535,33.33333,30.98592,29.57747,18.75,24.03846,37.5,46.15385,45.67308
Argentina,ARG,Voice and Accountability: Percentile Rank,VA.PER.RNK,59.61538,59.13462,58.17308,58.65385,58.17308,56.39811,58.29384,58.21596,57.277,56.80751,59.1133,60.09852,63.5468,65.51724,66.99507
Argentina,ARG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,26.21359,44.17476,45.89372,46.85991,40.86538,36.96682,42.65403,52.1327,49.2891,48.34123,45.71429,46.19048,52.85714,53.33333,46.66667
Armenia,ARM,Control of Corruption: Percentile Rank,CC.PER.RNK,30.2439,29.26829,29.7561,25.72816,27.6699,29.66507,26.66667,28.90995,33.64929,36.01896,36.05769,35.09615,32.69231,32.69231,42.78846
Armenia,ARM,Government Effectiveness: Percentile Rank,GE.PER.RNK,54.18719,50,46.34146,44.17476,49.02913,54.54546,48.80383,49.2891,54.02843,57.34597,45.67308,48.55769,49.03846,49.51923,51.44231
Armenia,ARM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,58.12808,55.88235,58.82353,59.2233,62.13592,60.76555,60.28708,57.8199,61.13744,59.24171,59.61538,61.05769,62.98077,64.42308,62.5
Armenia,ARM,Rule of Law: Percentile Rank,RL.PER.RNK,39.23445,40.19139,35.4067,37.32058,44.71154,39.81042,37.44076,42.25352,42.723,44.60094,41.34615,41.34615,50.48077,49.51923,48.55769
Armenia,ARM,Voice and Accountability: Percentile Rank,VA.PER.RNK,30.28846,29.80769,26.44231,25.96154,24.51923,23.69668,25.11848,28.16901,30.04695,29.10798,30.54187,29.55665,31.03448,32.0197,40.39409
Armenia,ARM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,40.7767,42.71844,37.68116,47.82609,44.23077,52.60664,49.76303,44.07583,51.18483,50.23697,35.71429,37.14286,22.38095,25.23809,30.47619
Aruba,ABW,Control of Corruption: Percentile Rank,CC.PER.RNK,85.36585,88.29269,88.29269,88.83495,87.86407,84.21053,84.28571,83.41232,82.93839,82.93839,81.73077,88.46154,89.42308,87.98077,87.01923
Aruba,ABW,Government Effectiveness: Percentile Rank,GE.PER.RNK,88.17734,88.23529,87.80488,86.8932,86.40777,89.95216,85.64594,84.83412,85.78199,84.83412,75.48077,76.44231,76.44231,79.32692,80.28846
Aruba,ABW,Regulatory Quality: Percentile Rank,RQ.PER.RNK,73.89162,75,75.4902,77.18446,78.64078,86.60287,87.08134,87.67773,90.52132,90.52132,88.46154,90.38461,88.94231,84.13461,77.88461
Aruba,ABW,Rule of Law: Percentile Rank,RL.PER.RNK,80.86124,78.4689,73.20574,77.03349,77.88461,89.57346,90.04739,87.79343,86.85446,86.85446,81.73077,85.57692,87.01923,87.01923,87.01923
Aruba,ABW,Voice and Accountability: Percentile Rank,VA.PER.RNK,73.07692,85.57692,80.28846,78.36539,79.32692,91.46919,90.99526,90.61033,90.61033,90.61033,92.11823,91.62562,92.11823,92.61084,91.62562
Aruba,ABW,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,80.58253,96.11651,96.13527,96.61835,96.15385,88.6256,88.15166,93.83886,93.36493,94.78673,92.38095,93.33334,94.28571,95.71429,95.71429
Australia,AUS,Control of Corruption: Percentile Rank,CC.PER.RNK,96.58537,95.60976,95.12195,95.63107,96.11651,96.17225,95.2381,96.20853,95.7346,93.83886,95.19231,94.23077,93.26923,92.78846,92.78846
Australia,AUS,Government Effectiveness: Percentile Rank,GE.PER.RNK,96.55173,94.60784,93.65854,96.11651,95.63107,94.25837,95.21531,94.78673,94.3128,94.78673,92.30769,92.30769,92.30769,92.30769,92.78846
Australia,AUS,Regulatory Quality: Percentile Rank,RQ.PER.RNK,96.05911,94.11765,95.09804,95.63107,96.60194,99.04306,96.65072,98.10426,97.15639,97.15639,98.07692,96.15385,97.59615,98.07692,98.07692
Australia,AUS,Rule of Law: Percentile Rank,RL.PER.RNK,95.69378,95.21531,94.25837,94.25837,95.19231,94.78673,95.26067,95.77465,95.77465,95.77465,96.15385,94.71154,94.71154,93.26923,92.78846
Australia,AUS,Voice and Accountability: Percentile Rank,VA.PER.RNK,94.23077,94.23077,94.71154,94.23077,94.71154,94.3128,94.78673,95.77465,95.77465,94.3662,93.59606,93.10345,94.08867,94.58128,95.56651
Australia,AUS,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,78.64078,76.21359,78.74397,78.74397,80.28846,76.77725,78.19905,74.88152,82.46445,83.41232,85.2381,75.71429,89.04762,79.52381,82.85714
Austria,AUT,Control of Corruption: Percentile Rank,CC.PER.RNK,97.07317,95.12195,94.63415,96.11651,93.68932,92.82297,91.90476,89.57346,89.09953,90.99526,90.38461,90.86539,91.34615,90.86539,91.34615
Austria,AUT,Government Effectiveness: Percentile Rank,GE.PER.RNK,93.10345,92.64706,96.09756,96.60194,94.66019,93.77991,97.12919,93.36493,92.891,92.891,91.34615,90.38461,91.82692,91.82692,90.86539
Austria,AUT,Regulatory Quality: Percentile Rank,RQ.PER.RNK,91.62562,95.09804,96.07843,96.11651,94.17476,91.86603,92.3445,90.52132,91.46919,91.46919,91.34615,91.34615,91.34615,90.86539,91.34615
Austria,AUT,Rule of Law: Percentile Rank,RL.PER.RNK,96.17225,97.60766,98.56459,99.52153,98.55769,96.20853,96.20853,96.71362,97.1831,97.65258,96.63461,96.15385,95.67308,96.15385,97.59615
Austria,AUT,Voice and Accountability: Percentile Rank,VA.PER.RNK,92.78846,90.38461,93.75,94.71154,94.23077,94.78673,95.26067,94.83568,95.30516,95.77465,94.58128,94.08867,93.59606,93.59606,93.10345
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,84.95145,86.40777,86.47343,96.13527,98.55769,90.99526,89.09953,91.46919,96.20853,96.20853,95.2381,90.47619,77.14286,86.66666,80.95238
Azerbaijan,AZE,Control of Corruption: Percentile Rank,CC.PER.RNK,10.73171,15.12195,12.68293,10.67961,11.16505,9.569378,6.666667,9.478673,11.84834,16.58768,14.42308,16.82692,19.23077,17.78846,21.63461
Azerbaijan,AZE,Government Effectiveness: Percentile Rank,GE.PER.RNK,23.64532,26.96078,30.2439,23.30097,22.81553,30.62201,22.96651,24.17062,25.11848,37.91469,41.82692,44.71154,48.07692,47.59615,49.03846
Azerbaijan,AZE,Regulatory Quality: Percentile Rank,RQ.PER.RNK,28.07882,29.90196,31.37255,33.49514,41.26213,43.0622,39.23445,37.91469,35.54502,36.49289,44.23077,46.15385,43.75,43.26923,37.01923
Azerbaijan,AZE,Rule of Law: Percentile Rank,RL.PER.RNK,20.09569,26.31579,21.5311,21.5311,21.63461,20.85308,20.85308,20.18779,23.47418,28.16901,28.84615,30.28846,32.21154,32.21154,29.32692
Azerbaijan,AZE,Voice and Accountability: Percentile Rank,VA.PER.RNK,18.75,15.38461,10.57692,12.01923,11.05769,13.27014,12.79621,12.67606,12.20657,9.389671,7.389163,6.896552,6.403941,6.896552,7.881773
Azerbaijan,AZE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,16.99029,16.99029,16.42512,25.60386,32.69231,35.54502,36.49289,29.85782,23.22275,33.64929,26.19048,21.90476,18.57143,19.04762,20.95238
"Bahamas, The",BHS,Control of Corruption: Percentile Rank,CC.PER.RNK,91.70731,89.2683,90.2439,89.32039,89.32039,88.51675,88.57143,89.09953,87.67773,88.6256,88.46154,83.17308,81.73077,83.65385,83.17308
"Bahamas, The",BHS,Government Effectiveness: Percentile Rank,GE.PER.RNK,86.69951,84.80392,84.39024,83.00971,83.49515,79.9043,81.81818,78.67299,79.14692,75.35545,74.03846,73.55769,74.03846,72.59615,71.63461
"Bahamas, The",BHS,Regulatory Quality: Percentile Rank,RQ.PER.RNK,81.28078,79.90196,80.88235,82.03883,81.5534,74.16268,69.37799,69.66824,63.98104,57.34597,56.73077,57.69231,63.46154,58.65385,61.05769
"Bahamas, The",BHS,Rule of Law: Percentile Rank,RL.PER.RNK,90.43062,89.95216,86.1244,87.55981,86.05769,72.98578,70.14218,68.07512,68.5446,69.95305,75.48077,72.59615,60.57692,60.09615,57.21154
"Bahamas, The",BHS,Voice and Accountability: Percentile Rank,VA.PER.RNK,81.25,77.88461,80.76923,84.61539,86.05769,78.19905,76.77725,75.58685,75.58685,74.64789,80.29556,75.86207,74.87685,74.87685,73.39902
"Bahamas, The",BHS,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,77.18446,78.15534,72.46377,71.0145,72.59615,77.72512,83.88625,88.15166,90.52132,90.52132,79.04762,77.14286,80.95238,82.85714,78.57143
Bahrain,BHR,Control of Corruption: Percentile Rank,CC.PER.RNK,70.2439,66.34146,61.46341,60.67961,62.13592,63.63636,63.33333,63.98104,67.77251,68.72038,63.94231,61.05769,57.69231,51.92308,51.44231
Bahrain,BHR,Government Effectiveness: Percentile Rank,GE.PER.RNK,70.93596,65.68627,66.82927,66.99029,66.50485,67.94258,67.94258,68.72038,69.66824,70.14218,72.59615,73.07692,65.86539,61.05769,59.61538
Bahrain,BHR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,72.9064,70.09804,71.07843,73.30097,73.30097,73.68421,74.64115,75.82938,73.93365,71.56398,74.03846,76.44231,72.11539,66.82692,67.78846
Bahrain,BHR,Rule of Law: Percentile Rank,RL.PER.RNK,71.29186,67.46411,61.72249,66.50718,65.86539,64.45498,63.50711,62.44131,61.50235,61.97183,68.26923,67.30769,67.30769,67.30769,66.34615
Bahrain,BHR,Voice and Accountability: Percentile Rank,VA.PER.RNK,31.25,25,23.55769,25,23.07692,26.54029,19.90521,13.14554,11.26761,12.20657,11.33005,11.82266,11.33005,11.33005,10.83744
Bahrain,BHR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,55.82524,46.60194,32.36715,36.71498,36.53846,40.75829,28.90995,18.95735,15.63981,9.00474,15.71429,12.38095,19.52381,14.28571,17.14286
Bangladesh,BGD,Control of Corruption: Percentile Rank,CC.PER.RNK,1.463415,3.414634,3.414634,13.59223,15.04854,13.8756,14.7619,14.21801,21.32701,20.85308,19.23077,22.11539,18.75,19.23077,16.82692
Bangladesh,BGD,Government Effectiveness: Percentile Rank,GE.PER.RNK,20.19704,19.11765,22.92683,27.6699,25.24272,24.40191,26.31579,24.64455,24.17062,23.69668,22.59615,24.03846,25.48077,22.11539,21.63461
Bangladesh,BGD,Regulatory Quality: Percentile Rank,RQ.PER.RNK,12.31527,15.68627,16.66667,17.47573,17.47573,21.5311,22.00957,22.74882,18.95735,21.32701,17.78846,18.26923,22.11539,20.67308,19.23077
Bangladesh,BGD,Rule of Law: Percentile Rank,RL.PER.RNK,15.78947,17.70335,20.57416,22.96651,25,24.17062,25.59242,27.69953,18.30986,21.12676,23.55769,25.96154,27.88461,28.36539,28.36539
Bangladesh,BGD,Voice and Accountability: Percentile Rank,VA.PER.RNK,27.88461,30.28846,32.21154,31.25,33.17308,38.38863,36.96682,36.15023,34.74178,34.74178,32.0197,30.54187,30.54187,30.04926,27.58621
Bangladesh,BGD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,10.19417,4.368932,8.695652,9.178744,9.615385,9.00474,9.952606,9.00474,9.00474,7.582938,16.66667,10,10.95238,10.47619,13.80952
Barbados,BRB,Control of Corruption: Percentile Rank,CC.PER.RNK,91.21951,90.7317,89.7561,91.26214,89.80582,89.95216,90,92.891,92.41706,91.46919,82.69231,90.38461,87.98077,89.42308,88.94231
Barbados,BRB,Government Effectiveness: Percentile Rank,GE.PER.RNK,86.20689,88.72549,88.29269,87.86407,91.26214,89.47369,88.51675,89.09953,89.57346,87.67773,86.05769,80.28846,81.73077,77.40385,68.75
Barbados,BRB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,79.80296,83.33334,79.90196,82.52427,76.69903,69.85646,68.42105,73.45972,66.35071,65.87678,64.42308,71.15385,68.75,70.67308,72.11539
Barbados,BRB,Rule of Law: Percentile Rank,RL.PER.RNK,91.38756,89.47369,88.99522,88.51675,87.98077,82.46445,83.41232,83.56808,81.69014,83.09859,83.17308,82.21154,77.40385,75.48077,65.86539
Barbados,BRB,Voice and Accountability: Percentile Rank,VA.PER.RNK,84.13461,78.84615,81.73077,80.28846,75,86.25592,86.72986,84.97652,87.32394,86.85446,85.71429,83.74384,83.74384,84.23645,84.23645
Barbados,BRB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,85.92233,86.8932,77.29469,85.02415,86.53846,85.78199,87.20379,93.36493,90.99526,92.41706,95.71429,90,81.90476,80.95238,81.42857
Belarus,BLR,Control of Corruption: Percentile Rank,CC.PER.RNK,23.41463,23.90244,31.70732,29.61165,32.03883,29.1866,27.14286,27.01422,36.49289,39.81042,48.07692,46.63462,48.55769,47.11538,49.03846
Belarus,BLR,Government Effectiveness: Percentile Rank,GE.PER.RNK,10.83744,12.7451,11.70732,12.62136,12.62136,10.52632,11.48325,13.74408,19.90521,20.37915,34.61538,37.98077,36.05769,39.42308,40.38462
Belarus,BLR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,10.34483,6.372549,3.431373,6.310679,9.223301,12.44019,12.44019,10.42654,13.74408,14.69194,15.38461,14.90385,16.34615,24.51923,25.96154
Belarus,BLR,Rule of Law: Percentile Rank,RL.PER.RNK,9.569378,11.00478,8.133971,11.00478,13.94231,15.63981,14.21801,14.08451,17.37089,20.18779,20.67308,22.59615,26.44231,21.63461,19.23077
Belarus,BLR,Voice and Accountability: Percentile Rank,VA.PER.RNK,5.769231,3.365385,5.288462,6.25,6.730769,7.109005,7.109005,5.164319,6.103286,5.633803,7.881773,8.374384,12.80788,12.31527,11.82266
Belarus,BLR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,51.45631,56.31068,49.75845,55.07246,62.5,62.55924,42.1801,42.1801,47.8673,46.4455,52.85714,51.90476,50.95238,43.33333,58.09524
Belgium,BEL,Control of Corruption: Percentile Rank,CC.PER.RNK,90.2439,90.2439,88.78049,89.80582,90.29126,90.90909,90.95238,91.94313,91.46919,92.891,91.34615,91.82692,92.78846,89.90385,90.38461
Belgium,BEL,Government Effectiveness: Percentile Rank,GE.PER.RNK,93.59606,93.13725,94.14634,91.74757,87.86407,92.3445,92.82297,94.3128,93.83886,93.36493,88.46154,88.94231,86.53846,85.09615,83.65385
Belgium,BEL,Regulatory Quality: Percentile Rank,RQ.PER.RNK,88.17734,87.25491,88.72549,91.26214,91.26214,87.55981,85.64594,86.72986,86.72986,87.67773,84.61539,88.46154,88.46154,86.53846,86.05769
Belgium,BEL,Rule of Law: Percentile Rank,RL.PER.RNK,88.99522,88.03828,88.51675,88.99522,89.42308,88.6256,89.09953,89.67136,89.67136,89.67136,88.94231,88.94231,88.46154,87.5,88.46154
Belgium,BEL,Voice and Accountability: Percentile Rank,VA.PER.RNK,90.86539,91.34615,92.78846,93.75,92.78846,93.36493,94.3128,92.95775,92.95775,92.95775,94.08867,94.58128,95.56651,95.07389,94.08867
Belgium,BEL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,71.84466,70.38835,73.91304,72.46377,67.78846,75.35545,74.40759,78.19905,76.30331,77.72512,69.52381,64.7619,61.90476,62.38095,59.52381
Belize,BLZ,Control of Corruption: Percentile Rank,CC.PER.RNK,48.29268,48.78049,41.95122,42.71844,43.68932,57.41627,55.23809,46.91943,54.50237,54.9763,51.92308,51.92308,49.51923,45.67308,51.92308
