Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
"Congo, Dem. Rep.",COD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.388028,-2.132514,-2.250013,-2.176482,-2.005968,-2.002091,-2.196742,-2.212989,-2.085893,-2.192191,-2.167921,-2.150854,-2.234622,-2.351179,-2.116205
"Congo, Dem. Rep.",COD,Regulatory Quality: Estimate,RQ.EST,-1.607705,-1.683722,-1.314578,-1.254051,-1.296066,-1.529051,-1.586182,-1.521802,-1.489312,-1.233635,-1.362629,-1.34549,-1.323978,-1.465562,-1.474037
"Congo, Dem. Rep.",COD,Rule of Law: Estimate,RL.EST,-1.715358,-1.553693,-1.617157,-1.610379,-1.559321,-1.633182,-1.62074,-1.618146,-1.657,-1.573436,-1.451048,-1.572547,-1.618508,-1.689818,-1.784221
"Congo, Dem. Rep.",COD,Voice and Accountability: Estimate,VA.EST,-1.697053,-1.521638,-1.230791,-1.211481,-1.387891,-1.409388,-1.409103,-1.485156,-1.481082,-1.458554,-1.286678,-1.303908,-1.390514,-1.443118,-1.512408
Eritrea,ERI,Control of Corruption: Estimate,CC.EST,-0.2249182,-0.3567406,-0.3451256,-0.4389185,-0.3930493,-0.4942169,-0.5593853,-0.6292013,-0.7754393,-0.9017919,-0.8912855,-1.301143,-1.30671,-1.20287,-1.316023
Eritrea,ERI,Government Effectiveness: Estimate,GE.EST,-1.003851,-0.9355375,-1.300268,-1.290115,-1.299435,-1.365197,-1.357186,-1.411577,-1.447658,-1.519718,-1.607063,-1.593261,-1.696104,-1.720969,-1.727732
Eritrea,ERI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.639192,-0.7952663,-0.899922,-1.047726,-0.7113785,-0.6810662,-0.8755928,-0.7664044,-0.7021973,-0.7723721,-0.8058726,-0.8767513,-0.6569121,-0.7295797,-0.6051562
Eritrea,ERI,Regulatory Quality: Estimate,RQ.EST,-1.659135,-1.696157,-2.070662,-2.108099,-2.175177,-2.24367,-2.243315,-2.209826,-2.239072,-2.226172,-2.128177,-2.108709,-2.186823,-2.195756,-2.231222
Eritrea,ERI,Rule of Law: Estimate,RL.EST,-0.8641899,-1.041639,-1.188965,-1.277803,-1.302218,-1.310356,-1.34867,-1.350914,-1.387417,-1.407486,-1.530384,-1.487501,-1.625062,-1.564381,-1.58643
Eritrea,ERI,Voice and Accountability: Estimate,VA.EST,-1.907014,-2.184899,-2.084117,-2.115926,-2.159969,-2.20278,-2.198293,-2.226054,-2.208767,-2.196417,-2.113503,-2.106812,-2.172704,-2.165428,-2.176343
Ethiopia,ETH,Control of Corruption: Estimate,CC.EST,-0.7281386,-0.7700803,-0.6461358,-0.6287453,-0.664217,-0.7013902,-0.6906257,-0.6579399,-0.6025902,-0.4949463,-0.4442555,-0.4501761,-0.4170368,-0.5574791,-0.4861672
Ethiopia,ETH,Government Effectiveness: Estimate,GE.EST,-0.7859753,-0.9171304,-0.6600141,-0.4384569,-0.3967329,-0.4968872,-0.4322301,-0.4841617,-0.4252695,-0.6069971,-0.4244817,-0.6467084,-0.6383561,-0.697957,-0.6074697
Ethiopia,ETH,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.311482,-1.690749,-1.738937,-1.803412,-1.730085,-1.640794,-1.635101,-1.506964,-1.564271,-1.407307,-1.339387,-1.498187,-1.619813,-1.679589,-1.343246
Ethiopia,ETH,Regulatory Quality: Estimate,RQ.EST,-0.9780463,-1.133831,-1.008481,-0.9442089,-0.8601215,-0.9303918,-0.8702891,-0.9997987,-1.047956,-1.118452,-1.065146,-1.031196,-1.101313,-1.006072,-0.9736451
Ethiopia,ETH,Rule of Law: Estimate,RL.EST,-0.8613823,-0.9361214,-0.6598365,-0.6488339,-0.6970953,-0.8270875,-0.8016505,-0.7395577,-0.6774848,-0.6474136,-0.4715633,-0.5090271,-0.4923488,-0.4536527,-0.4282891
Ethiopia,ETH,Voice and Accountability: Estimate,VA.EST,-1.180991,-1.238757,-1.193717,-1.203705,-1.307213,-1.298283,-1.344843,-1.362644,-1.308908,-1.313026,-1.284354,-1.298357,-1.403662,-1.442103,-1.15887
"Gambia, The",GMB,Control of Corruption: Estimate,CC.EST,-0.6113048,-0.7058645,-0.7218639,-0.728481,-0.7382274,-0.5736223,-0.5945483,-0.5090407,-0.644619,-0.6964284,-0.6938298,-0.7702248,-0.8120448,-0.6292393,-0.4630391
"Gambia, The",GMB,Government Effectiveness: Estimate,GE.EST,-0.5508382,-0.7155911,-0.6751559,-0.5743247,-0.72435,-0.6718888,-0.6788139,-0.6078252,-0.5124295,-0.7053789,-0.6698945,-0.9034832,-0.8419433,-0.6465018,-0.6234712
"Gambia, The",GMB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.1655898,0.2021239,-0.0343314,0.0477552,0.0651153,0.1244179,0.065417,-0.0002706,-0.0007788,-0.0486364,-0.1514007,0.0195886,-0.4344123,-0.0840345,-0.0295531
"Gambia, The",GMB,Regulatory Quality: Estimate,RQ.EST,-0.4423981,-0.5525596,-0.4042953,-0.3740375,-0.4031689,-0.342745,-0.3987791,-0.2845533,-0.2281193,-0.3614394,-0.456939,-0.5086934,-0.5093247,-0.4481761,-0.6317748
"Gambia, The",GMB,Rule of Law: Estimate,RL.EST,-0.4006834,-0.3793815,-0.3600653,-0.3124894,-0.4131199,-0.5058881,-0.5554091,-0.5431542,-0.5765143,-0.6429921,-0.6891257,-0.7213259,-0.7744681,-0.4349456,-0.4307549
"Gambia, The",GMB,Voice and Accountability: Estimate,VA.EST,-0.6744346,-1.015846,-0.896951,-0.891591,-0.8655047,-1.012212,-1.075465,-1.215479,-1.287478,-1.257354,-1.267749,-1.46007,-1.261949,-0.6222717,-0.1971968
Guinea,GIN,Control of Corruption: Estimate,CC.EST,-0.9157502,-1.050257,-1.115179,-1.279774,-1.20396,-1.078125,-1.201466,-1.100235,-1.041696,-1.04008,-1.057489,-0.989652,-0.9189591,-1.011108,-1.041717
Guinea,GIN,Government Effectiveness: Estimate,GE.EST,-0.8733571,-1.047564,-1.296292,-1.247959,-1.17083,-1.022252,-1.108981,-1.123202,-1.268741,-1.17368,-1.232363,-1.14559,-1.00586,-1.03849,-0.9709232
Guinea,GIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.034318,-1.156667,-1.907449,-2.400169,-2.098021,-2.116101,-1.687079,-1.388054,-1.287012,-1.229852,-0.9552428,-0.3869883,-0.3938748,-0.7009057,-0.8766674
Guinea,GIN,Regulatory Quality: Estimate,RQ.EST,-0.946652,-1.079883,-1.228478,-1.229044,-1.212222,-1.139881,-1.090813,-1.00923,-1.020365,-1.001378,-1.056362,-0.8706912,-0.8676737,-0.8378924,-0.7780002
Guinea,GIN,Rule of Law: Estimate,RL.EST,-1.25957,-1.372001,-1.404667,-1.444714,-1.529195,-1.537978,-1.479179,-1.445123,-1.407584,-1.375401,-1.360495,-1.16077,-1.216068,-1.230069,-1.211506
Guinea,GIN,Voice and Accountability: Estimate,VA.EST,-1.270173,-1.172005,-1.227811,-1.368684,-1.426304,-1.302842,-0.9179657,-0.8877387,-1.013889,-1.022311,-0.8580707,-0.8574675,-0.761686,-0.7382228,-0.7536743
Guinea-Bissau,GNB,Control of Corruption: Estimate,CC.EST,-1.215099,-1.152722,-1.087825,-1.19099,-1.180871,-1.195958,-1.155414,-1.156242,-1.278939,-1.325588,-1.538464,-1.482593,-1.552299,-1.562825,-1.533724
Guinea-Bissau,GNB,Government Effectiveness: Estimate,GE.EST,-1.455491,-1.360628,-1.102396,-1.081759,-1.041658,-1.029427,-1.029506,-1.028708,-1.230398,-1.43311,-1.583007,-1.61309,-1.642998,-1.76677,-1.48785
Guinea-Bissau,GNB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.3789593,-0.5646369,-0.4951869,-0.4599775,-0.709056,-0.6664873,-0.6909543,-0.753626,-0.9652959,-0.8999276,-0.7064517,-0.5182164,-0.4426939,-0.4985851,-0.6697532
Guinea-Bissau,GNB,Regulatory Quality: Estimate,RQ.EST,-1.069146,-1.11762,-0.9375241,-1.090201,-1.198117,-1.183313,-1.138213,-1.123603,-1.226237,-1.261222,-1.19097,-1.203109,-1.235827,-1.181866,-1.198666
Guinea-Bissau,GNB,Rule of Law: Estimate,RL.EST,-1.170883,-1.250436,-1.245838,-1.313853,-1.385676,-1.335598,-1.331444,-1.306377,-1.522778,-1.585554,-1.325206,-1.283541,-1.486802,-1.43571,-1.234043
Guinea-Bissau,GNB,Voice and Accountability: Estimate,VA.EST,-0.8426626,-0.4844251,-0.6288677,-0.7123835,-0.7153731,-0.7591977,-0.8229927,-0.8534395,-1.325706,-1.343437,-0.850448,-0.7496253,-0.7345629,-0.7970271,-0.6663399
Haiti,HTI,Control of Corruption: Estimate,CC.EST,-1.474257,-1.373464,-1.311195,-1.279908,-1.206732,-1.087965,-1.187163,-1.223197,-1.235766,-1.130485,-1.2339,-1.237522,-1.331628,-1.238204,-1.265189
Haiti,HTI,Government Effectiveness: Estimate,GE.EST,-1.65942,-1.334532,-1.278498,-1.304207,-1.293409,-1.490064,-1.629203,-1.673318,-1.645002,-1.576287,-2.041475,-2.016291,-2.078492,-2.069752,-1.909054
Haiti,HTI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.986139,-1.809078,-1.393612,-1.318481,-1.385095,-0.9564074,-0.9403154,-0.9901676,-0.7880927,-0.6310154,-0.6436273,-0.6708382,-0.7437881,-0.674395,-0.6268144
Haiti,HTI,Regulatory Quality: Estimate,RQ.EST,-1.353273,-1.210616,-0.85383,-0.8251184,-0.7642485,-0.9313185,-1.028822,-1.052692,-0.9403833,-0.9334102,-1.065349,-1.170394,-1.238312,-1.31641,-1.224258
Haiti,HTI,Rule of Law: Estimate,RL.EST,-1.71606,-1.638938,-1.405267,-1.344052,-1.27686,-1.319445,-1.370327,-1.407701,-1.327451,-1.294263,-1.18546,-1.180637,-1.001997,-1.088149,-1.028031
Haiti,HTI,Voice and Accountability: Estimate,VA.EST,-1.335518,-1.231598,-0.7125545,-0.6129856,-0.5870128,-0.6571429,-0.7115129,-0.7490237,-0.7627437,-0.7494452,-0.7911079,-0.7986993,-0.7594473,-0.7369524,-0.7454833
"Korea, Dem. People’s Rep.",PRK,Control of Corruption: Estimate,CC.EST,-1.380663,-1.280531,-1.441222,-1.543278,-1.518725,-1.288771,-1.28243,-1.309837,-1.280697,-1.284762,-1.297456,-1.247948,-1.439879,-1.481146,-1.566256
"Korea, Dem. People’s Rep.",PRK,Government Effectiveness: Estimate,GE.EST,-1.733838,-1.721864,-1.752914,-2.08459,-2.022049,-1.77816,-1.86628,-1.871275,-1.911015,-1.901436,-1.640784,-1.632616,-1.626832,-1.671727,-1.57276
"Korea, Dem. People’s Rep.",PRK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.2229912,0.0182723,-0.0261112,0.5369785,0.5210305,-0.0275291,-0.2965621,-0.2518262,-0.0128764,-0.4415541,-1.134743,-1.153405,-0.6807607,-0.5021058,-0.3516326
"Korea, Dem. People’s Rep.",PRK,Regulatory Quality: Estimate,RQ.EST,-2.266795,-2.274059,-2.279974,-2.273525,-2.186227,-2.396361,-2.445396,-2.454963,-2.5281,-2.529559,-2.188986,-2.325878,-2.331718,-2.340672,-2.344563
"Korea, Dem. People’s Rep.",PRK,Rule of Law: Estimate,RL.EST,-1.275794,-1.136154,-1.390827,-1.25741,-1.234027,-1.340654,-1.379015,-1.384488,-1.351986,-1.381946,-1.624642,-1.64512,-1.669577,-1.715052,-1.634559
"Korea, Dem. People’s Rep.",PRK,Voice and Accountability: Estimate,VA.EST,-2.068298,-2.16315,-2.313395,-2.237637,-2.226342,-2.270496,-2.227479,-2.241722,-2.240076,-2.251713,-2.193335,-2.20196,-2.180396,-2.20227,-2.202045
Liberia,LBR,Control of Corruption: Estimate,CC.EST,-1.315888,-1.204036,-0.718835,-0.4577956,-0.7375427,-0.5898559,-0.561761,-0.6711878,-0.5984923,-0.7105706,-0.7714581,-0.6454387,-0.7216154,-0.6628168,-0.8509958
Liberia,LBR,Government Effectiveness: Estimate,GE.EST,-1.527378,-1.413871,-1.283121,-1.214605,-1.28367,-1.231153,-1.277085,-1.251019,-1.173728,-1.384766,-1.343056,-1.357068,-1.278931,-1.340944,-1.340831
Liberia,LBR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.366981,-1.361709,-1.32963,-1.243969,-1.285086,-1.051082,-0.4685253,-0.4273703,-0.4844765,-0.4755071,-0.6154496,-0.8180257,-0.4374078,-0.3615999,-0.1924032
Liberia,LBR,Regulatory Quality: Estimate,RQ.EST,-1.857852,-1.577216,-1.473984,-1.196742,-1.341423,-1.196836,-1.056976,-1.091914,-1.050237,-0.9119042,-0.8632321,-0.8650306,-0.9484934,-0.9461145,-0.9712892
Liberia,LBR,Rule of Law: Estimate,RL.EST,-1.556373,-1.326512,-0.8875068,-0.8897216,-1.091133,-1.014399,-0.9611113,-0.9273512,-0.8874047,-0.8790346,-0.8057941,-0.8566009,-0.9451594,-0.9508623,-0.9890524
Liberia,LBR,Voice and Accountability: Estimate,VA.EST,-1.29152,-0.4179905,-0.1676431,-0.1427099,-0.1849382,-0.1633978,-0.2113896,-0.2563505,-0.3066162,-0.3873227,-0.2758334,-0.2297595,-0.1075083,-0.0206038,-0.0432927
Madagascar,MDG,Control of Corruption: Estimate,CC.EST,-0.2801116,-0.0732841,-0.1858238,-0.1902263,-0.2661915,-0.339067,-0.4286864,-0.4793393,-0.6651397,-0.7539618,-0.8404085,-0.851298,-0.9073029,-1.050954,-1.000727
Madagascar,MDG,Government Effectiveness: Estimate,GE.EST,-0.4946465,-0.3535855,-0.5986828,-0.4644684,-0.6498098,-0.8023021,-0.9596365,-1.032421,-1.089096,-1.131114,-1.299322,-1.285604,-1.167727,-1.139607,-1.153121
Madagascar,MDG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.2443279,-0.0215053,0.1834861,0.0896575,-0.4700531,-0.7328526,-0.9783388,-0.7055859,-0.536137,-0.6599934,-0.5572358,-0.4273629,-0.2900946,-0.3012637,-0.5190363
Madagascar,MDG,Regulatory Quality: Estimate,RQ.EST,-0.3167834,-0.2185342,-0.1742754,-0.210702,-0.3250708,-0.5246624,-0.5662374,-0.5281697,-0.5632995,-0.6486014,-0.6921741,-0.7651789,-0.6897418,-0.694037,-0.7334517
Madagascar,MDG,Rule of Law: Estimate,RL.EST,-0.2459596,-0.3525315,-0.4458058,-0.3836074,-0.4496756,-0.733841,-0.8746328,-0.8880162,-0.9061241,-0.9128277,-0.7401275,-0.6872614,-0.8134044,-0.8600482,-0.8139714
Madagascar,MDG,Voice and Accountability: Estimate,VA.EST,0.0053627,-0.1237975,-0.1102595,-0.1390652,-0.3261529,-0.8315294,-0.8454349,-0.879346,-0.8832707,-0.7633572,-0.5003059,-0.3806107,-0.3130772,-0.341079,-0.3094514
Malawi,MWI,Control of Corruption: Estimate,CC.EST,-0.7681208,-0.70995,-0.5493971,-0.514421,-0.4456559,-0.4046172,-0.4871768,-0.4169382,-0.4716163,-0.6073956,-0.7511342,-0.7665762,-0.7566847,-0.6580035,-0.7433892
Malawi,MWI,Government Effectiveness: Estimate,GE.EST,-0.7661783,-0.8116758,-0.8596497,-0.5369154,-0.545629,-0.4744326,-0.4106808,-0.4253919,-0.4786059,-0.4799153,-0.6281112,-0.6662121,-0.7259985,-0.6595258,-0.7286705
Malawi,MWI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.1233549,0.1045019,0.1192622,0.0824758,-0.0621808,0.0532402,0.0438958,-0.0729127,-0.0026862,-0.2058098,0.0810932,0.0318961,-0.1134786,-0.251155,-0.3250225
Malawi,MWI,Regulatory Quality: Estimate,RQ.EST,-0.5353156,-0.4705365,-0.5059555,-0.4459907,-0.483631,-0.4488389,-0.5748214,-0.7004287,-0.7030605,-0.6850817,-0.8000299,-0.8180815,-0.8448486,-0.7484592,-0.6708331
Malawi,MWI,Rule of Law: Estimate,RL.EST,-0.1227518,-0.1050631,-0.2158597,-0.1555548,-0.1104348,-0.1102533,-0.1255698,-0.1550522,-0.2187192,-0.1622785,-0.2863653,-0.3068863,-0.375331,-0.369574,-0.3802995
Malawi,MWI,Voice and Accountability: Estimate,VA.EST,-0.5422943,-0.5281026,-0.2523139,-0.2619393,-0.2466548,-0.1488018,-0.1909863,-0.2454195,-0.2060844,-0.178754,-0.0642981,-0.0040295,-0.0307756,-0.0310912,-0.058092
Mali,MLI,Control of Corruption: Estimate,CC.EST,-0.591962,-0.4975321,-0.4818845,-0.425326,-0.5290691,-0.6739076,-0.6779031,-0.6385996,-0.8253763,-0.7861145,-0.7453915,-0.6828474,-0.6547985,-0.6403126,-0.695331
Mali,MLI,Government Effectiveness: Estimate,GE.EST,-0.6571354,-0.7059101,-0.7386594,-0.7510856,-0.7737022,-0.8013337,-0.8643363,-0.8222965,-0.9967953,-0.9028686,-1.099088,-0.9310304,-0.9927511,-0.936722,-1.004638
Mali,MLI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.4532746,0.1756825,0.4135443,0.2309478,0.2103665,-0.0755709,-0.1828992,-0.7083797,-2.034329,-1.722162,-1.713989,-1.685664,-1.617233,-1.90659,-2.05126
Mali,MLI,Regulatory Quality: Estimate,RQ.EST,-0.4792282,-0.5534297,-0.4555993,-0.358832,-0.4054857,-0.4086943,-0.4931963,-0.3982912,-0.4108,-0.4960637,-0.6023568,-0.577987,-0.5908752,-0.5726805,-0.5496903
