Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Antigua and Barbuda,ATG,Voice and Accountability: Estimate,VA.EST,0.5730308,0.5331801,0.6313121,0.543636,0.5739086,0.5894281,0.495849,0.5111747,0.640057,0.6189557,0.5587108,0.5949929,0.6336027,0.6077873,0.618535
Aruba,ABW,Control of Corruption: Estimate,CC.EST,1.184472,1.278153,1.259531,1.269965,1.288655,1.116361,1.127209,1.109981,1.10298,1.126605,1.018918,1.297111,1.285848,1.291643,1.252027
Aruba,ABW,Government Effectiveness: Estimate,GE.EST,1.301713,1.292862,1.285327,1.252985,1.279326,1.500568,1.251719,1.242131,1.254732,1.227074,0.8916514,0.8835687,0.8932294,0.9177416,1.058392
Aruba,ABW,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.9938546,1.379847,1.305753,1.287163,1.319141,1.122499,1.100847,1.285738,1.263882,1.312226,1.164568,1.230921,1.284199,1.334757,1.366119
Aruba,ABW,Regulatory Quality: Estimate,RQ.EST,0.7719577,0.8663251,0.85605,0.877562,0.8945503,1.291655,1.347078,1.32283,1.408916,1.429111,1.250432,1.371496,1.347553,1.191759,0.853144
Aruba,ABW,Rule of Law: Estimate,RL.EST,0.9298062,0.8572026,0.820513,0.8393938,0.8558134,1.433195,1.422983,1.330821,1.316215,1.299766,1.038312,1.261027,1.261745,1.330984,1.297575
Aruba,ABW,Voice and Accountability: Estimate,VA.EST,0.7375207,1.15323,1.017273,0.9721289,0.9671982,1.252344,1.281884,1.273588,1.28465,1.278059,1.276822,1.273942,1.279304,1.294318,1.305925
Australia,AUS,Control of Corruption: Estimate,CC.EST,2.028761,1.952358,1.960568,2.010918,2.042482,2.051661,2.031455,2.044637,1.985774,1.785322,1.853449,1.882113,1.816115,1.79505,1.806201
Australia,AUS,Government Effectiveness: Estimate,GE.EST,2.006778,1.751213,1.711956,1.825559,1.79397,1.705787,1.768756,1.69595,1.62144,1.639869,1.607115,1.564534,1.568509,1.535514,1.596495
Australia,AUS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.9365029,0.8935112,0.9351878,0.9287898,0.9556448,0.855689,0.8888599,0.9357101,0.9979972,1.031073,1.032192,0.8849798,1.047958,0.8900895,0.9765741
Australia,AUS,Regulatory Quality: Estimate,RQ.EST,1.721607,1.600643,1.623903,1.683095,1.765919,1.819984,1.698415,1.858609,1.786468,1.800868,1.863708,1.788684,1.896966,1.930234,1.929283
Australia,AUS,Rule of Law: Estimate,RL.EST,1.815572,1.724451,1.77004,1.761237,1.770851,1.740398,1.764966,1.74258,1.766946,1.778639,1.923105,1.825212,1.755521,1.681837,1.715279
Australia,AUS,Voice and Accountability: Estimate,VA.EST,1.501542,1.507056,1.382795,1.3692,1.368076,1.383792,1.419766,1.453721,1.49919,1.436414,1.361716,1.355591,1.351012,1.384023,1.428148
Austria,AUT,Control of Corruption: Estimate,CC.EST,2.049625,1.92206,1.914531,2.013397,1.843035,1.703025,1.585462,1.431896,1.389731,1.550795,1.474735,1.519276,1.548537,1.526011,1.596262
Austria,AUT,Government Effectiveness: Estimate,GE.EST,1.865303,1.684595,1.831036,1.870187,1.78084,1.66658,1.841763,1.617761,1.575873,1.588477,1.572586,1.479127,1.511905,1.461261,1.453342
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.090582,1.105386,1.075933,1.283752,1.339206,1.190602,1.152648,1.193522,1.340567,1.364101,1.2707,1.143079,0.9096388,1.046604,0.9175232
Austria,AUT,Regulatory Quality: Estimate,RQ.EST,1.524203,1.606079,1.644535,1.690031,1.606344,1.452587,1.452815,1.382634,1.524189,1.490679,1.48773,1.403266,1.440436,1.437395,1.544717
Austria,AUT,Rule of Law: Estimate,RL.EST,1.836986,1.859191,1.913557,1.960128,1.922995,1.78489,1.8003,1.801555,1.858179,1.851382,1.952464,1.855247,1.814967,1.812473,1.875834
Austria,AUT,Voice and Accountability: Estimate,VA.EST,1.475651,1.378657,1.372685,1.369262,1.358464,1.392846,1.430291,1.402444,1.448773,1.456567,1.391321,1.383533,1.337417,1.342785,1.380672
"Bahamas, The",BHS,Control of Corruption: Estimate,CC.EST,1.430822,1.337382,1.35162,1.336277,1.342183,1.367955,1.354776,1.353807,1.323943,1.341892,1.313177,1.135789,1.108054,1.173819,1.131102
"Bahamas, The",BHS,Government Effectiveness: Estimate,GE.EST,1.221895,1.210941,1.169823,1.108991,1.149585,1.008501,1.075746,0.9800856,0.9895768,0.872555,0.7289602,0.7127459,0.7195333,0.5770623,0.5391499
"Bahamas, The",BHS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.8910711,0.9386368,0.8106488,0.7300045,0.7748387,0.8605515,0.9936922,1.103621,1.184026,1.134825,0.9564701,0.9074765,0.9754187,0.9893678,0.8721167
"Bahamas, The",BHS,Regulatory Quality: Estimate,RQ.EST,1.133929,1.106881,1.051078,1.028625,1.052687,0.8027678,0.5507844,0.5280252,0.3950239,0.1900627,0.1719736,0.1661729,0.2575893,0.1213075,0.1511079
"Bahamas, The",BHS,Rule of Law: Estimate,RL.EST,1.399562,1.377809,1.086698,1.266324,1.195434,0.7967279,0.7224865,0.617183,0.6197219,0.6379098,0.6654289,0.5971192,0.2603121,0.1893446,0.0969947
"Bahamas, The",BHS,Voice and Accountability: Estimate,VA.EST,0.9845395,0.9425191,1.020234,1.098432,1.121914,1.007146,0.9882097,0.9601085,0.9345739,0.9244487,1.047354,0.9514745,0.8520943,0.8486394,0.7956346
Bahrain,BHR,Control of Corruption: Estimate,CC.EST,0.4514511,0.3900585,0.1940299,0.1807736,0.18894,0.1851566,0.183213,0.2173178,0.3738421,0.4330941,0.2788305,0.1388495,-0.0158624,-0.1409596,-0.1472867
Bahrain,BHR,Government Effectiveness: Estimate,GE.EST,0.546102,0.3969875,0.3956852,0.4089861,0.3868127,0.4806274,0.456938,0.5206671,0.5497593,0.588787,0.5650396,0.5598009,0.3278428,0.1939208,0.1798774
Bahrain,BHR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.3126653,0.0116022,-0.3664373,-0.2471969,-0.2374032,-0.1364494,-0.4934764,-0.9508419,-1.129955,-1.335418,-0.9074749,-1.07354,-0.7934257,-0.9614251,-0.8404424
Bahrain,BHR,Regulatory Quality: Estimate,RQ.EST,0.7115225,0.6620233,0.6833447,0.7653286,0.7110434,0.6942499,0.7138977,0.7209967,0.6894466,0.6073823,0.7084731,0.8196669,0.6082391,0.4145159,0.4460675
Bahrain,BHR,Rule of Law: Estimate,RL.EST,0.7094293,0.6062749,0.3795384,0.5328299,0.5328768,0.5172865,0.4355193,0.352287,0.258339,0.3310837,0.4137195,0.4250485,0.4563805,0.4467034,0.4127088
Bahrain,BHR,Voice and Accountability: Estimate,VA.EST,-0.5615494,-0.7431749,-0.9039665,-0.8565266,-0.8689175,-0.7910007,-0.9659101,-1.217317,-1.318025,-1.317464,-1.311063,-1.313066,-1.372134,-1.386841,-1.405907
Barbados,BRB,Control of Corruption: Estimate,CC.EST,1.428756,1.419329,1.334153,1.410959,1.370844,1.384172,1.48343,1.724581,1.656359,1.619429,1.138043,1.490528,1.257364,1.421109,1.411373
Barbados,BRB,Government Effectiveness: Estimate,GE.EST,1.205475,1.29583,1.449119,1.327273,1.572235,1.484389,1.411678,1.470894,1.462176,1.357322,1.204714,1.025177,1.082172,0.8423941,0.4269727
Barbados,BRB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.095373,1.115677,0.9146429,1.04432,1.070772,1.048899,1.060637,1.24613,1.185966,1.266929,1.27792,1.135361,0.9766099,0.9666142,0.9214329
Barbados,BRB,Regulatory Quality: Estimate,RQ.EST,1.088803,1.155897,1.00106,1.080872,0.8809694,0.5863398,0.5074166,0.6473415,0.4534954,0.4570413,0.3385934,0.5658875,0.4810649,0.4926966,0.5401858
Barbados,BRB,Rule of Law: Estimate,RL.EST,1.441817,1.345576,1.236725,1.328913,1.308763,1.01432,1.08103,1.081796,1.031676,1.046183,1.082493,1.095215,0.7951232,0.6575195,0.3949094
Barbados,BRB,Voice and Accountability: Estimate,VA.EST,1.104969,0.9491987,1.037203,1.029951,0.9469112,1.127872,1.136577,1.114059,1.132979,1.137358,1.145062,1.096536,1.085731,1.112477,1.12459
Belgium,BEL,Control of Corruption: Estimate,CC.EST,1.379904,1.385844,1.309614,1.355735,1.37489,1.460206,1.527498,1.575072,1.608068,1.673882,1.573292,1.573307,1.638705,1.497117,1.510279
Belgium,BEL,Government Effectiveness: Estimate,GE.EST,1.875864,1.711561,1.747101,1.60886,1.389756,1.571342,1.575026,1.656356,1.602476,1.607339,1.381594,1.438441,1.326213,1.181693,1.171748
Belgium,BEL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.7101418,0.7958109,0.8576542,0.7574292,0.6212433,0.819909,0.8106462,0.9545354,0.9235997,0.9400827,0.7012694,0.5870946,0.4413673,0.4280707,0.412356
Belgium,BEL,Regulatory Quality: Estimate,RQ.EST,1.356272,1.272992,1.330316,1.419906,1.40555,1.312602,1.28502,1.241629,1.22858,1.291454,1.157765,1.287759,1.340684,1.24425,1.233861
Belgium,BEL,Rule of Law: Estimate,RL.EST,1.328163,1.268298,1.23609,1.330672,1.345495,1.384073,1.393128,1.418426,1.427129,1.438435,1.523439,1.463494,1.390965,1.343427,1.3679
Belgium,BEL,Voice and Accountability: Estimate,VA.EST,1.440266,1.420762,1.342394,1.360771,1.324988,1.346693,1.360687,1.325163,1.349422,1.373046,1.366339,1.38744,1.376962,1.384985,1.397253
Bermuda,BMU,Control of Corruption: Estimate,CC.EST,1.32565,1.278153,1.259531,1.269965,1.288655,1.325579,1.308072,1.279277,1.268373,1.260798,1.225222,1.218502,1.228779,1.242215,1.238614
Bermuda,BMU,Government Effectiveness: Estimate,GE.EST,1.177905,1.027272,1.027619,0.9977152,1.021444,1.021205,1.00544,0.9957858,1.008661,1.014979,0.952229,1.007332,1.328888,1.386591,1.387551
Bermuda,BMU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.8947667,0.8199973,0.7753306,0.7718135,0.7967862,0.6938406,0.9118381,0.9641221,0.9802537,0.9703031,0.9138978,0.983049,0.9996701,1.001691,1.162025
Bermuda,BMU,Regulatory Quality: Estimate,RQ.EST,1.448373,1.360657,1.350138,1.377706,1.398468,1.408183,1.391692,1.372053,1.327829,1.327262,0.8850665,0.9129404,0.8714429,0.8418499,0.8194681
Bermuda,BMU,Rule of Law: Estimate,RL.EST,1.108165,0.8572026,0.820513,0.8393938,0.8558134,0.8631719,1.117741,1.098715,1.102443,1.108083,0.0188626,0.883742,0.8654205,0.8703907,0.8764146
Bermuda,BMU,Voice and Accountability: Estimate,VA.EST,1.134972,1.15323,1.017273,0.9721289,0.9671982,0.9638122,0.9882845,1.009052,1.025672,1.004767,..,..,..,..,..
Brunei Darussalam,BRN,Control of Corruption: Estimate,CC.EST,0.4089673,0.2461524,0.2077921,0.2146689,0.4911537,0.9914091,0.8631276,0.8615929,0.5460464,0.6460883,0.531248,0.5724573,0.5684198,0.712635,0.7953077
Brunei Darussalam,BRN,Government Effectiveness: Estimate,GE.EST,0.2431719,0.600312,0.8732989,0.9243966,0.8885025,0.9180717,0.9018937,0.8970225,0.8435253,0.8697733,1.086335,1.059952,1.084177,1.144335,1.252714
Brunei Darussalam,BRN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.369576,1.214634,1.124461,1.106725,1.126965,1.387627,1.277547,1.085194,0.9093272,1.074022,1.261507,1.242662,1.154172,1.160056,1.201149
Brunei Darussalam,BRN,Regulatory Quality: Estimate,RQ.EST,1.205879,0.9124033,0.9364097,0.9862139,0.7837868,1.087068,1.110249,1.154296,1.151749,1.105576,0.9851288,0.852387,0.5933974,0.7154635,0.685179
Brunei Darussalam,BRN,Rule of Law: Estimate,RL.EST,0.3814886,0.2419076,0.1228208,0.4125388,0.4651492,0.7886911,0.7791997,0.8499882,0.7930567,0.5946086,0.4725353,0.4079765,0.5616942,0.6468467,0.6292501
Brunei Darussalam,BRN,Voice and Accountability: Estimate,VA.EST,-0.7978363,-0.7766633,-1.098655,-1.061537,-1.018134,-0.7307153,-0.6505712,-0.6103393,-0.5063741,-0.5050725,-0.6250251,-0.7541476,-0.9010608,-0.9485117,-0.8432592
Canada,CAN,Control of Corruption: Estimate,CC.EST,1.827714,1.879261,1.962554,2.0009,2.002689,2.061789,2.069799,1.977883,1.927136,1.886833,1.836426,1.886581,1.989901,1.924258,1.873514
Canada,CAN,Government Effectiveness: Estimate,GE.EST,1.922352,1.887422,1.895545,1.761394,1.791681,1.74589,1.783194,1.778378,1.765713,1.788732,1.760523,1.762081,1.781461,1.85416,1.716108
Canada,CAN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.8768354,0.8296181,1.035533,1.006867,1.04185,1.126739,0.9363182,1.077176,1.113016,1.061422,1.175504,1.274698,1.256059,1.101824,0.9911886
Canada,CAN,Regulatory Quality: Estimate,RQ.EST,1.62667,1.566931,1.55885,1.605411,1.650838,1.699475,1.695867,1.691034,1.714616,1.739304,1.845022,1.717661,1.73882,1.886527,1.665293
Canada,CAN,Rule of Law: Estimate,RL.EST,1.706601,1.661659,1.814535,1.814706,1.80829,1.804082,1.805715,1.736531,1.763582,1.755976,1.890682,1.84206,1.841111,1.801197,1.770795
Canada,CAN,Voice and Accountability: Estimate,VA.EST,1.668455,1.506879,1.415595,1.384672,1.407529,1.401846,1.352596,1.380145,1.437505,1.453487,1.41236,1.467126,1.447941,1.480335,1.520857
Cayman Islands,CYM,Control of Corruption: Estimate,CC.EST,1.278591,1.278153,1.259531,1.269965,0.8069623,1.116361,1.127209,1.351358,1.354136,1.359179,1.018918,1.019122,0.528993,0.5268432,0.4963436
Cayman Islands,CYM,Government Effectiveness: Estimate,GE.EST,1.276951,1.292862,1.285327,1.252985,1.279326,1.268192,1.251719,1.242131,1.254732,1.227074,1.180054,1.166785,1.182226,1.226461,1.204366
Cayman Islands,CYM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.237212,1.193962,1.107798,1.086767,1.116136,1.094433,1.149638,1.336361,0.9593844,1.017615,1.046347,1.153418,1.168496,1.190547,1.149285
Cayman Islands,CYM,Regulatory Quality: Estimate,RQ.EST,1.472531,1.360657,1.350138,1.377706,1.146509,1.164975,1.15917,1.140772,1.108562,1.118897,0.8524853,0.8151542,0.7873485,0.7532902,0.9785166
Cayman Islands,CYM,Rule of Law: Estimate,RL.EST,1.159125,0.8572026,1.080184,1.105124,1.127511,0.8972524,0.9007724,0.8837404,0.8967372,0.9020077,0.5872959,0.8168695,0.7974365,0.7765479,0.7744462
Cayman Islands,CYM,Voice and Accountability: Estimate,VA.EST,0.8777975,0.9037812,0.7828683,0.744717,0.7461754,0.5589764,0.5776708,0.57987,0.574215,0.5489348,0.4731347,0.4691605,0.4748803,0.4847641,0.4919728
Chile,CHL,Control of Corruption: Estimate,CC.EST,1.373608,1.470515,1.457343,1.396431,1.376727,1.380127,1.497289,1.528443,1.582224,1.541565,1.488503,1.27997,1.140054,1.039291,1.012118
Chile,CHL,Government Effectiveness: Estimate,GE.EST,1.190407,1.23629,1.034509,1.275488,1.168234,1.247791,1.27253,1.247598,1.264068,1.264524,1.161332,1.086102,1.010753,0.8435157,1.084034
Chile,CHL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.6921353,0.8446506,0.6141229,0.4071552,0.4331903,0.6032314,0.6796045,0.4525534,0.3311021,0.3637425,0.4475169,0.4334392,0.4131105,0.4170224,0.4252459
Chile,CHL,Regulatory Quality: Estimate,RQ.EST,1.402693,1.357459,1.473752,1.505748,1.518668,1.462517,1.438484,1.459092,1.538509,1.491449,1.494421,1.345232,1.373064,1.335125,1.343512
Chile,CHL,Rule of Law: Estimate,RL.EST,1.321666,1.304793,1.271957,1.28842,1.313308,1.296515,1.33554,1.365901,1.391888,1.367829,1.43314,1.344083,1.129269,1.011737,1.115472
Chile,CHL,Voice and Accountability: Estimate,VA.EST,1.225285,1.292521,1.082345,1.104882,1.013508,1.016847,1.095609,1.073909,1.076945,1.106285,1.055915,1.004488,0.9951399,0.9987726,1.054925
Croatia,HRV,Control of Corruption: Estimate,CC.EST,0.2621405,0.1686195,0.0785967,0.0918284,-0.0105806,-0.0464476,0.0592684,0.063671,0.0098654,0.1242202,0.2190414,0.2452261,0.2033308,0.1867006,0.1316391
Croatia,HRV,Government Effectiveness: Estimate,GE.EST,0.4415614,0.4607839,0.5713952,0.4742114,0.5699982,0.5968499,0.6223207,0.5612522,0.7066917,0.7011864,0.6929633,0.5138493,0.4942868,0.5713063,0.4569183
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.6860988,0.4330623,0.5591877,0.6047199,0.5717462,0.6115873,0.6084636,0.6237471,0.6068915,0.6426679,0.6191124,0.590728,0.6637695,0.6918686,0.7688776
Croatia,HRV,Regulatory Quality: Estimate,RQ.EST,0.5356511,0.5099912,0.4197808,0.4911637,0.5098007,0.5598809,0.5743341,0.5373026,0.4582827,0.4630746,0.3950692,0.3640225,0.3562783,0.424106,0.4473468
Croatia,HRV,Rule of Law: Estimate,RL.EST,0.085003,0.1285327,0.0060766,0.0876414,0.0863836,0.1621467,0.2019465,0.217893,0.2456077,0.2916495,0.3196851,0.2003541,0.4091761,0.3342483,0.324786
Croatia,HRV,Voice and Accountability: Estimate,VA.EST,0.6583207,0.4526123,0.4814937,0.517976,0.4678069,0.4862779,0.4764283,0.5210824,0.5408306,0.5137413,0.5149403,0.5555071,0.5245169,0.5114164,0.5019643
Cyprus,CYP,Control of Corruption: Estimate,CC.EST,0.8902328,0.9068687,1.093416,1.080966,1.204644,0.912045,0.9748735,0.866362,1.251134,1.245758,1.075781,1.007444,0.8266463,0.7827289,0.6399662
Cyprus,CYP,Government Effectiveness: Estimate,GE.EST,1.127475,1.157761,1.267324,1.427616,1.532571,1.418329,1.53183,1.563668,1.391172,1.366624,1.140384,1.04862,0.9609431,0.9199778,0.9209022
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.3798992,0.5162975,0.5397544,0.5371549,0.6396841,0.3891754,0.4524448,0.6079845,0.6351261,0.5633472,0.5518821,0.5508665,0.6042547,0.5377303,0.543319
Cyprus,CYP,Regulatory Quality: Estimate,RQ.EST,1.228797,1.221836,1.27707,1.331325,1.367876,1.362604,1.423306,1.236406,1.130751,0.9171373,1.098858,1.062325,1.052626,1.030003,1.017323
Cyprus,CYP,Rule of Law: Estimate,RL.EST,0.9229077,0.8870873,1.105021,1.119864,1.216479,1.212835,1.216249,1.07301,1.09963,1.036581,1.077018,1.039911,0.721344,0.8849497,0.7534632
Cyprus,CYP,Voice and Accountability: Estimate,VA.EST,0.9500313,0.9558727,1.052067,1.066656,1.084034,1.068028,1.023391,1.053583,1.022024,0.9808227,1.01997,1.031584,1.046577,1.055163,1.038081
Czech Republic,CZE,Control of Corruption: Estimate,CC.EST,0.4357043,0.4873076,0.3565845,0.3026025,0.358294,0.3862098,0.3316386,0.3417933,0.2722682,0.228799,0.3677951,0.4337359,0.5367572,0.567677,0.5037321
Czech Republic,CZE,Government Effectiveness: Estimate,GE.EST,0.864375,0.9252368,1.09646,0.8953341,1.013642,0.8832404,0.9052177,0.9309797,0.9289219,0.89182,1.017593,1.046509,1.036739,1.005325,0.9222081
Czech Republic,CZE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.6541505,0.9360713,1.053972,1.015041,1.049845,0.9050642,0.9892337,1.109118,1.054106,1.084779,0.9899905,0.9791891,0.9761155,0.9998168,1.040143
Czech Republic,CZE,Regulatory Quality: Estimate,RQ.EST,1.069213,1.110906,1.108626,1.023206,1.15504,1.311661,1.299505,1.201138,1.05909,1.085486,1.005961,1.098858,0.986401,1.232614,1.261501
Czech Republic,CZE,Rule of Law: Estimate,RL.EST,0.7831998,0.8675278,0.8726435,0.9059033,0.914494,0.9625925,0.9494792,1.036918,1.041853,1.039771,1.152181,1.148088,1.035502,1.116695,1.04966
Czech Republic,CZE,Voice and Accountability: Estimate,VA.EST,0.9544613,0.9056726,0.9622927,0.9952838,1.032759,1.033045,1.014818,1.022664,0.9703797,0.9845335,1.026667,1.042761,1.024769,0.9715869,0.930312
Denmark,DNK,Control of Corruption: Estimate,CC.EST,2.43181,2.288495,2.469991,2.446026,2.393064,2.446495,2.358993,2.404429,2.381079,2.404901,2.24726,2.211076,2.230591,2.193379,2.147795
Denmark,DNK,Government Effectiveness: Estimate,GE.EST,2.309707,2.119752,2.22626,2.353998,2.251272,2.232205,2.09679,2.101079,1.984567,1.992455,1.819007,1.847929,1.876054,1.796943,1.871631
Denmark,DNK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.085029,1.074679,1.047865,1.117682,1.065299,1.000632,1.040961,1.100293,0.9149107,0.9592335,0.9517797,0.8976498,0.8679155,0.8682193,0.9590668
Denmark,DNK,Regulatory Quality: Estimate,RQ.EST,1.759092,1.650685,1.803423,1.925144,1.873556,1.88179,1.876393,1.905198,1.806774,1.80997,1.687075,1.734574,1.575408,1.621354,1.67705
Denmark,DNK,Rule of Law: Estimate,RL.EST,1.951609,1.948244,1.997572,2.01373,1.966503,1.924757,1.897532,1.922708,1.8739,1.900482,2.096355,2.042371,1.912385,1.863846,1.833378
Denmark,DNK,Voice and Accountability: Estimate,VA.EST,1.800992,1.739609,1.571636,1.477704,1.538306,1.538261,1.541957,1.551707,1.674114,1.666271,1.524577,1.552826,1.541357,1.515539,1.611797
Estonia,EST,Control of Corruption: Estimate,CC.EST,0.9838896,1.032414,1.020037,1.003259,0.9905757,1.007584,0.9951673,1.052501,1.096038,1.188761,1.303456,1.293648,1.272345,1.242413,1.506318
Estonia,EST,Government Effectiveness: Estimate,GE.EST,0.924236,0.9649968,1.157151,1.037318,1.161841,1.009114,1.085701,1.076737,0.954538,0.9747753,1.01668,1.067978,1.090857,1.109357,1.191938
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.7035881,0.6038897,0.7364985,0.6338796,0.5707842,0.5657759,0.661367,0.6110413,0.6364652,0.7482154,0.7802579,0.6209198,0.6739078,0.6496198,0.5999668
Estonia,EST,Regulatory Quality: Estimate,RQ.EST,1.300697,1.294085,1.294109,1.359947,1.419457,1.395184,1.390466,1.390989,1.417086,1.447542,1.676558,1.669039,1.698142,1.642088,1.562708
Estonia,EST,Rule of Law: Estimate,RL.EST,0.9466917,0.9697641,1.1409,1.173005,1.199121,1.131253,1.159709,1.183798,1.157107,1.19848,1.372891,1.33191,1.226358,1.281881,1.240627
Estonia,EST,Voice and Accountability: Estimate,VA.EST,1.093419,0.9921685,1.068222,1.073011,1.091653,1.085522,1.105652,1.133726,1.111925,1.116849,1.17031,1.186864,1.207984,1.213267,1.21297
Finland,FIN,Control of Corruption: Estimate,CC.EST,2.435115,2.325073,2.464972,2.40055,2.33726,2.251192,2.159788,2.198592,2.235261,2.202126,2.165775,2.275324,2.239528,2.215811,2.21243
Finland,FIN,Government Effectiveness: Estimate,GE.EST,2.169805,2.129372,2.170114,1.974782,2.050841,2.229059,2.22934,2.241138,2.220478,2.174288,1.998276,1.813011,1.828908,1.936857,1.984208
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.62026,1.595862,1.501351,1.487837,1.445845,1.459815,1.423607,1.393471,1.400765,1.385172,1.282197,1.040587,0.9990865,1.080675,0.9249202
Finland,FIN,Regulatory Quality: Estimate,RQ.EST,1.790919,1.662623,1.601978,1.548008,1.610824,1.812506,1.87564,1.819748,1.829249,1.851513,1.884035,1.836381,1.817408,1.819965,1.786545
Finland,FIN,Rule of Law: Estimate,RL.EST,1.961037,1.963109,1.973505,1.914936,1.922676,1.970258,1.968725,1.949499,1.951503,1.936688,2.100273,2.063105,2.015214,2.027073,2.046279
Finland,FIN,Voice and Accountability: Estimate,VA.EST,1.783608,1.687097,1.494072,1.460227,1.463081,1.465268,1.486713,1.507551,1.600697,1.573706,1.541917,1.543586,1.531729,1.553089,1.612387
France,FRA,Control of Corruption: Estimate,CC.EST,1.330429,1.366185,1.463727,1.464608,1.407428,1.438242,1.46638,1.532394,1.455788,1.329576,1.314697,1.305666,1.400143,1.259483,1.316893
France,FRA,Government Effectiveness: Estimate,GE.EST,1.776973,1.671527,1.632802,1.471042,1.582908,1.480974,1.430301,1.359144,1.340279,1.481829,1.40317,1.436796,1.405252,1.35209,1.480526
