Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
American Samoa,ASM,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,38503.4796144857,41282.0201219785,43747.6918489433,48582.2208830236,47785.089272664,43338.8667579064,39736.3540626699,41100.7299382214,38392.9439012206,40626.7516320228,42300.3341276669,36039.6534962289,37224.1089162924,39134.3933706717,42029.7627372989
Andorra,AND,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,1255.56404471491,1902.42234554625,2599.56646397608,3121.99563726236,4080.94140992346,3122.78076649385,3587.88379824396,4615.46802807906,5100.09580809767,5254.88233799616,5408.41049555432,4166.97968386501,3506.07288506966,4095.81294155857,3432.38573600893
Angola,AGO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,66.03011,..,..,..,..
Angola,AGO,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,..,2.3,..,..,..,13.4,..,..,..,..,..,..,..,..
Angola,AGO,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,..,2.1,..,..,..,13.1,..,..,..,..,..,..,..,..
Angola,AGO,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,11446.6384702767,12547.6130399103,13989.7156660433,15607.0898690088,16024.3455512142,14113.0772600466,13049.2570545735,12746.2050243357,13272.4413293826,12909.7441775006,13501.5809223367,14286.0931598293,15197.6174551735,15383.4151884998,16726.9808079479
Antigua and Barbuda,ATG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,98.95,..,..,..,98.95,..,..,..
Antigua and Barbuda,ATG,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,..,..,..,..,..,46.3,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,..,..,..,..,..,49.4,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,4277.72135064389,5109.85132522621,5919.01203707753,7245.44831728945,9020.87309807194,8225.13717626412,10385.9644319555,12848.8641969705,13082.664325572,13080.2547323367,12334.7982453893,13789.060424772,12790.2424732447,14591.8633810541,11683.9496216363
Argentina,ARG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,98.6108,..,..,98.98342,98.95497,99.10833,99.10523,99.12195,98.99389,99.17996,99.12501,..,99.00387
Argentina,ARG,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,..,28.7,..,..,..,33.3,..,..,..,..,..,..,29.6,..
Argentina,ARG,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,..,6.9,..,..,..,30.3,..,..,..,..,..,..,40.9,..
Argentina,ARG,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,474.774308512132,505.593988938028,547.433332140065,603.066950011802,614.044097216067,639.466447999947,673.255699308671,726.027801194283,806.479714372179,862.056291755276,908.222883251703,954.390872707226,1066.75743659383,1147.54670374951,1209.57664759143
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,1191.91901957402,1643.7530293611,2158.14369710179,3139.27749894333,4010.85724255226,2994.34254448509,3218.37270660563,3525.80474671153,3681.8574560431,3838.18580148382,3986.23162376713,3607.29669672271,3591.82927553023,3914.5012684128,4212.07094272937
Armenia,ARM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,99.74441,..,..,..,..,..,99.73607,..
Armenia,ARM,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,46.3,..,..,..,..,..,..,..,39.2,..,..,..,..,..
Armenia,ARM,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,44.6,..,..,..,31.9,..,..,..,17.4,..,..,..,..,..
Armenia,ARM,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,22569.9749851801,23300.0395575696,24045.2724833547,25835.1326676284,27084.7036903653,24630.4537141023,23512.6025956397,24985.9932813737,24713.6980451285,25025.0995629083,25533.5697803984,25796.3802506382,25239.6004109932,25630.2664922069,..
Aruba,ABW,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,96.82264,..,..,..,..,..,..,..,97.80742
Aruba,ABW,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,30430.6764374443,33999.2428575835,36044.9228108485,40960.0544948199,49601.6567082178,42772.3591664498,52022.1255961876,62517.8337471503,68012.1479005934,68150.1070413215,62510.7911705641,56755.7217124249,49971.131456129,54066.4712686117,57373.6866841281
Australia,AUS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,36821.5214680093,38403.1338770715,40635.2818159724,46855.7717452095,51708.7657541758,47963.1794023217,46858.0432733717,51374.9584066934,48567.69528642,50716.7087062864,51717.4959405515,44178.0473777432,45237.8050921543,47431.630607607,51461.9547804677
Austria,AUT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,1045.00937916805,1578.40239029603,2473.08181863536,3851.43786871172,5574.60380218613,4950.29479142375,5842.80578358576,7189.69122920765,7496.29464768263,7875.75695254288,7891.31314749986,5500.32049702735,3880.73873089556,4147.08971569171,4721.17808673142
Azerbaijan,AZE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,99.60191,..,99.75984,99.77114,99.77863,99.77577,99.78936,99.78899,99.78806,99.79006,99.79123,..
Azerbaijan,AZE,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,0.4,..,..,..,..,..,..,..,17.6,..,..,..,..,..
Azerbaijan,AZE,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,0.4,..,..,..,19,..,..,..,27.1,..,..,..,..,..
Azerbaijan,AZE,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,93.2156257980707,143.843254744073,194.291988863971,262.511227712625,303.937202584316,360.858362636444,401.782825279826,465.220810843141,542.389634551021,626.100079259778,..,..,..,..
"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,28395.9246646221,30278.3669222647,30713.7052801382,31472.09897181,30627.2386311725,28552.1904783698,28443.4076553352,28006.3797183913,29485.6209294138,28768.0298936727,29445.030528852,31405.9635601781,31588.8349989813,31827.2426989661,32217.871590084
"Bahamas, The",BHS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,..,..,..,..,..,28.5,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,..,..,..,..,..,14.6,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,15846.5441389804,17959.2554402285,19307.609663318,20976.5435328438,23066.509898321,19355.9046720264,20722.1372891348,22514.2587537979,23654.371850445,24744.3576319157,24989.3802145933,22688.9637865734,22619.1166718849,23715.4827473156,24050.7575053956
Bahrain,BHR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,90.9774,..,..,..,..,..,97.06668,97.40389,97.46419
Bahrain,BHR,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,475.291919786935,499.461940239156,509.640142873216,558.051860266708,634.987056467494,702.264410019296,781.153593557047,861.758444349051,883.105000541313,981.839879150399,1118.8536634927,1248.45339778371,1401.62062821515,1563.99408178663,1698.26280233547
Bangladesh,BGD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,46.6636,..,..,..,58.76918,57.86075,61.01554,61.0933,65.13733,72.75872,72.89297,73.9122
Bangladesh,BGD,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,..,..,43.1,..,..,..,..,..,29.9,..,..,..,..,..
Bangladesh,BGD,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,..,..,24.7,..,..,..,..,..,19.8,..,..,..,..,..
Bangladesh,BGD,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,255.964119564577,262.585196680072,267.257838603389,271.957315214195,277.518186500922,279.461946912298,334.79478888429,478.244411237559,548.816164497557,528.039282499592,536.403851153622,654.655274954188,697.484004916525,738.957863417921,793.513099871031
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,12766.2704697694,14104.1462346602,15199.2806610998,16770.7479368497,17092.3145892422,15886.1392936422,16056.1168393406,16459.0580132656,16249.8977793444,16452.0369614768,16488.5257614325,16561.8735192273,16936.9060448712,17431.6029248899,17949.2815054371
Barbados,BRB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99.6,..,..,..,..,..,..,..,..,..,99.6,..,..,..,..
Barbados,BRB,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,..,..,..,..,..,38.7,..,..,..,..,..,..,..,..
Barbados,BRB,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,..,..,..,..,..,45.5,..,..,..,..,..,..,..,..
Barbados,BRB,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,2378.62328600741,3125.81053502853,3847.43412382153,4735.65760793999,6377.36973201232,5351.35538243278,6181.39991568753,6519.23019498892,6940.15925359735,7978.87261471076,8318.51268992675,5949.10630699748,5022.62664330491,5761.74712023007,6289.93855308212
Belarus,BLR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,99.61706,..,..,..,..,..,..,..,..,99.75656
Belarus,BLR,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,21.5,..,..,..,..,..,..,..,33.3,..,..,..,..,31.1
Belarus,BLR,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,18.9,..,..,35.8,..,..,..,..,28,..,..,..,..,23.5
Belarus,BLR,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,35364.3753314368,36795.9768819639,38672.7059429767,44262.8960009954,48106.892915788,44583.5448070814,44141.8781415734,47348.5250202016,44673.1158755901,46744.6625441516,47700.5403601178,40991.8081381432,42012.0999001128,44219.5619960117,47518.6360388914
Belgium,BEL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,3825.7873303822,3926.01374207188,4178.92537303186,4315.8349636318,4460.63414411566,4243.43328407303,4270.79964683667,4423.49043867262,4505.62068023889,4568.54205131289,4705.61004483148,4775.91507722419,4818.40439383538,4887.55982047899,4884.74242133376
Belize,BLZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,..,..,..,..,..,57,..,..,..,..,..,..,..,..
Belize,BLZ,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,..,..,..,..,..,36.7,..,..,..,..,..,..,..,..
Belize,BLZ,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,572.470341107106,762.243454666166,840.052761050323,938.804088311828,1046.02060191533,943.82314175021,969.253619065071,686.477347356066,679.697005200119,722.892880835166,695.273705492721,635.226317192723,734.905058241583,679.455488767904,656.530936012692
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,583.409351430682,601.799976958875,625.830015812664,706.053374882171,820.150878301122,793.452252617998,758.435082889989,827.022610795594,837.894996838397,915.575816379432,944.931653018321,784.27840718279,789.084915159164,829.478802783315,901.543871206357
Benin,BEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,28.70211,..,..,..,..,..,32.94882,..,..,..,..,..,42.3624
Benin,BEN,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,..,..,..,..,39.4,..,..,..,..,..,..,26,..,..
Benin,BEN,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,..,..,..,..,3.8,..,..,..,..,..,..,12,..,..
Benin,BEN,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,46.713684173238,60.2521915237781,59.9946225538144,52.5137523231853,77.3659246721665,95.1883728745936,110.9174638886,124.023854752067,134.039929563937,148.542262358496,162.251770189027,168.264233438517,182.621011896655,205.049264447546,..
Bermuda,BMU,GDP per capita (current US$),NY.GDP.PCAP.CD,70359.3191088798,75882.0338560339,83912.6977976846,90849.5869806436,93605.7481653976,88463.3128161375,88207.3275597322,85973.158416455,85458.455507886,85748.0654143782,..,..,..,..,..
Bermuda,BMU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,1068.42177714027,1228.44182276625,1330.96529501617,1757.18256851832,1828.14923229432,1819.21340187139,2258.18314084562,2563.25752630969,2538.94589903147,2472.71430921323,2652.21458816676,2752.66420795769,2930.56298819354,3286.57470378318,3243.23112508014
Bhutan,BTN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,52.81469,..,..,..,..,..,..,57.0336,..,..,..,..,66.56115,..
Bhutan,BTN,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,..,..,..,..,59.4,..,..,..,..,..,42,..,..,..
Bhutan,BTN,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,..,..,..,..,64.2,..,..,..,..,..,32.2,..,..,..
Bhutan,BTN,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,967.406991954858,1034.31124023689,1218.87445946804,1372.6282248299,1715.20892185853,1754.21106094735,1955.46155736098,2346.33717022581,2609.88081915425,2908.20008548078,3081.87883446506,3035.97221489277,3076.6589493424,3351.12405268555,3548.59013979338
Bolivia,BOL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,90.74347,90.69811,91.16783,..,92.22615,94.46057,..,..,92.45508,..,..,..
Bolivia,BOL,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,..,39.4,..,..,..,40.5,..,..,..,..,..,..,38,..
Bolivia,BOL,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,..,22.2,..,..,..,27.8,..,..,..,..,..,..,37,..
Bolivia,BOL,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,2814.9998948741,2980.60210893151,3416.51059575812,4193.3736517833,5090.93234464687,4714.7024950516,4635.51777931783,5092.55194328895,4778.63608845506,5131.39450642932,5329.63504488766,4727.27738086936,4994.68314045091,5394.59122017677,6065.67270824158
Bosnia and Herzegovina,BIH,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,98.14204,..,96.99177,..,..,..,..,..
Bosnia and Herzegovina,BIH,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,45.4,..,..,..,..,..,..,..,45.3,..,..,..,..,..
Bosnia and Herzegovina,BIH,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,38.1,..,..,..,59.7,..,..,..,44,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,5073.5376499682,5520.12471972503,5516.03920965133,5832.733941653,5713.53498332841,5255.76846136181,6434.81565688465,7617.32509421648,7877.79035044357,7224.96517150786,7780.63838460394,6799.87523352768,7243.85299726842,7893.21010771116,8258.64166574691
Botswana,BWA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,86.82318,..,..,..,..,..
Botswana,BWA,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,..,15.9,..,..,..,32.1,..,..,..,..,..,..,..,..
Botswana,BWA,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,..,11.3,..,..,..,32.7,..,..,..,..,..,..,..,..
Botswana,BWA,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,341.929143547711,341.70931482229,336.171449257247,377.3007473289,423.420105764318,488.681717296403,488.476815109032,455.15732746132,557.019318028058,600.986744305152,618.887387973873,608.827109123753,583.13716722711,640.400447090003,..
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,3637.46238925733,4790.43708777366,5886.46358837728,7348.03079355548,8831.02311697566,8597.91535151623,11286.2430162457,13245.6124995448,12370.0242007149,12300.3225752233,12112.5903019529,8814.00098681261,8712.88704442864,9880.94654326324,8920.76210462979
Brazil,BRA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,88.61624,..,89.61523,90.00937,90.03662,90.29821,90.37918,91.41124,91.33785,91.48424,91.72943,92.0479,92.80844,93.07582,93.2275
Brazil,BRA,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,..,..,..,..,52.3,..,..,..,..,..,..,..,..,..
Brazil,BRA,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,..,..,..,..,43.7,..,..,..,..,..,..,..,..,..
Brazil,BRA,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,380.669422168002,419.236596985246,432.32914159082,442.198033182645,469.856090274713,478.3653181625,535.163617201267,618.447146845682,644.359131902071,625.270822872176,619.664307562549,586.824459945944,577.784235150228,658.332619827545,665.333104105925
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
