Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Armenia,ARM,Control of Corruption: Estimate,CC.EST,-0.6104831,-0.6741413,-0.6708225,-0.7423844,-0.7080976,-0.6197577,-0.6963042,-0.656885,-0.5877874,-0.5319471,-0.5239985,-0.5338237,-0.5719545,-0.5604561,-0.3491127
Armenia,ARM,Government Effectiveness: Estimate,GE.EST,-0.0922412,-0.139913,-0.2545792,-0.3758438,-0.1726939,-0.0297348,-0.1838435,-0.1289589,-0.0422713,0.0690115,-0.1980509,-0.1608088,-0.1581753,-0.1043894,-0.0243394
Armenia,ARM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.1168629,-0.067535,-0.2627405,0.150446,-0.0093653,0.2277748,0.0718553,-0.063869,0.154795,0.1103851,-0.2971358,-0.2523326,-0.6622638,-0.6206948,-0.4187803
Armenia,ARM,Regulatory Quality: Estimate,RQ.EST,0.1291029,0.0834767,0.2846058,0.271804,0.3378677,0.2962559,0.3094823,0.2732067,0.349337,0.252607,0.2134245,0.2418069,0.2500556,0.2804864,0.2692558
Armenia,ARM,Rule of Law: Estimate,RL.EST,-0.4226077,-0.4002492,-0.5464354,-0.4983765,-0.3405266,-0.475852,-0.4886399,-0.4409667,-0.4179131,-0.3442122,-0.3659055,-0.387853,-0.1191296,-0.1555746,-0.1500262
Armenia,ARM,Voice and Accountability: Estimate,VA.EST,-0.5721655,-0.5913633,-0.7422228,-0.7593779,-0.8576297,-0.8764755,-0.847555,-0.6907798,-0.5704914,-0.5880308,-0.5620829,-0.5362934,-0.5793346,-0.5608863,-0.1134583
Azerbaijan,AZE,Control of Corruption: Estimate,CC.EST,-1.163042,-1.04491,-1.089759,-1.122895,-1.148548,-1.188454,-1.243802,-1.178858,-1.126894,-0.9667774,-1.018747,-0.9299806,-0.8385039,-0.8853458,-0.8286031
Azerbaijan,AZE,Government Effectiveness: Estimate,GE.EST,-0.7424284,-0.7294372,-0.6535253,-0.7891765,-0.7735335,-0.6581194,-0.8069344,-0.7651483,-0.7826402,-0.4750386,-0.3638154,-0.2573686,-0.1656132,-0.1682509,-0.1004674
Azerbaijan,AZE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.061107,-1.127512,-1.094162,-0.6255671,-0.3334748,-0.2759402,-0.2385469,-0.532136,-0.7157518,-0.4128599,-0.5599095,-0.7295656,-0.8038791,-0.7478203,-0.6967331
Azerbaijan,AZE,Regulatory Quality: Estimate,RQ.EST,-0.5902202,-0.5777211,-0.5232428,-0.4590306,-0.354921,-0.3080575,-0.3723761,-0.3719663,-0.4555908,-0.4083123,-0.2771416,-0.2547193,-0.2820228,-0.2456636,-0.3807242
Azerbaijan,AZE,Rule of Law: Estimate,RL.EST,-0.8747746,-0.7917499,-0.8850427,-0.87931,-0.8324519,-0.8799943,-0.893052,-0.8937066,-0.8345112,-0.7238573,-0.6722394,-0.6736943,-0.5198614,-0.5556712,-0.6002176
Azerbaijan,AZE,Voice and Accountability: Estimate,VA.EST,-1.056702,-1.124164,-1.279161,-1.233397,-1.325132,-1.259756,-1.304588,-1.301848,-1.299482,-1.402769,-1.479178,-1.552387,-1.563101,-1.565049,-1.497994
Belarus,BLR,Control of Corruption: Estimate,CC.EST,-0.8002411,-0.7539873,-0.6202697,-0.6594017,-0.6288756,-0.628215,-0.6940987,-0.679451,-0.5174967,-0.4712293,-0.3049268,-0.3350453,-0.2570701,-0.2575778,-0.1922756
Belarus,BLR,Government Effectiveness: Estimate,GE.EST,-1.069121,-1.08396,-1.117119,-1.112913,-1.114199,-1.129521,-1.114167,-1.077807,-0.9016269,-0.8968143,-0.4861701,-0.4588384,-0.4779201,-0.3379301,-0.3010303
Belarus,BLR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.1612502,0.3573089,0.1468077,0.3405411,0.5184895,0.4887801,-0.0949901,-0.087769,0.0686152,0.0059592,0.1797822,0.1100165,0.1422815,-0.0535106,0.3535319
Belarus,BLR,Regulatory Quality: Estimate,RQ.EST,-1.218654,-1.454486,-1.622619,-1.425799,-1.237736,-1.121109,-1.131118,-1.177444,-1.069632,-1.068252,-1.008514,-0.9935866,-0.9412614,-0.736168,-0.6600578
Belarus,BLR,Rule of Law: Estimate,RL.EST,-1.261963,-1.22759,-1.334362,-1.209228,-1.062698,-1.030047,-1.069661,-1.107304,-0.9370039,-0.9009195,-0.840305,-0.8129373,-0.7160393,-0.8186772,-0.8329659
Belarus,BLR,Voice and Accountability: Estimate,VA.EST,-1.597364,-1.766817,-1.753809,-1.704454,-1.593318,-1.547589,-1.555038,-1.660208,-1.567181,-1.544429,-1.442872,-1.465078,-1.339494,-1.355587,-1.350769
Belize,BLZ,Control of Corruption: Estimate,CC.EST,-0.2873777,-0.298595,-0.3611995,-0.3668478,-0.3382112,-0.0466371,-0.1069449,-0.3307131,-0.1363785,-0.0969268,-0.1982074,-0.222516,-0.2428283,-0.2719799,-0.138192
Belize,BLZ,Government Effectiveness: Estimate,GE.EST,-0.2571345,-0.0891359,-0.33318,-0.4533815,-0.5131488,-0.4490965,-0.4300884,-0.3809695,-0.32469,-0.329107,-0.6573147,-0.6841977,-0.6759179,-0.6364971,-0.5938884
Belize,BLZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.4016266,0.1019202,0.0795783,0.1944116,0.1879595,0.0278384,0.0704277,0.1519089,0.1802576,0.1761893,0.0485831,0.0430976,0.0606221,0.0356823,0.0156727
Belize,BLZ,Regulatory Quality: Estimate,RQ.EST,-0.1599605,0.0088224,-0.3449018,-0.4116923,-0.4427845,-0.4385273,-0.4103881,-0.5138005,-0.4732476,-0.4844147,-0.4965478,-0.4634508,-0.5123594,-0.5374851,-0.6593263
Belize,BLZ,Rule of Law: Estimate,RL.EST,-0.1918428,-0.1627513,-0.044787,-0.1077924,-0.2087325,-0.3678742,-0.339512,-0.4850156,-0.4578074,-0.4670518,-0.7451519,-0.7209607,-0.8637331,-0.9583443,-0.823954
Belize,BLZ,Voice and Accountability: Estimate,VA.EST,0.7400724,0.6884291,0.5446808,0.5264921,0.6468703,0.744927,0.6853012,0.6955153,0.6952773,0.7114362,0.5200883,0.5781333,0.5707704,0.5698456,0.4507534
Bosnia and Herzegovina,BIH,Control of Corruption: Estimate,CC.EST,-0.3444514,-0.2380575,-0.3024295,-0.3767459,-0.3626382,-0.3800561,-0.3371409,-0.3209531,-0.3043853,-0.2385885,-0.3080309,-0.3939079,-0.4564562,-0.515448,-0.5718023
Bosnia and Herzegovina,BIH,Government Effectiveness: Estimate,GE.EST,-0.6297022,-0.7555057,-0.6169132,-0.8443848,-0.597142,-0.7154362,-0.7410704,-0.7432485,-0.4572612,-0.4347017,-0.4511423,-0.5452667,-0.3934374,-0.4818313,-0.6185398
Bosnia and Herzegovina,BIH,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.0160854,-0.5014045,-0.4420033,-0.6306275,-0.5403688,-0.6666183,-0.6937302,-0.8197949,-0.5381487,-0.4049441,-0.019179,-0.402437,-0.3978388,-0.3482106,-0.3923242
Bosnia and Herzegovina,BIH,Regulatory Quality: Estimate,RQ.EST,-0.208252,-0.5762483,-0.4643262,-0.2771055,-0.1511758,-0.0913915,-0.0880334,-0.0335498,-0.0513644,-0.0659818,-0.0898658,-0.1956575,-0.1666478,-0.1498013,-0.2064383
Bosnia and Herzegovina,BIH,Rule of Law: Estimate,RL.EST,-0.5021658,-0.5184901,-0.4960479,-0.470455,-0.411505,-0.3580605,-0.3508607,-0.3326799,-0.2067376,-0.1515693,-0.1856171,-0.2813664,-0.2167296,-0.211325,-0.2332111
Bosnia and Herzegovina,BIH,Voice and Accountability: Estimate,VA.EST,0.1688246,0.2135848,0.1872602,0.1310104,0.015152,0.0031428,-0.0824645,-0.159755,-0.1003254,-0.1164629,-0.0709753,-0.0981009,-0.132196,-0.2071479,-0.2435907
Botswana,BWA,Control of Corruption: Estimate,CC.EST,0.8981798,1.159934,0.9729323,1.003517,1.039068,0.9599887,1.026902,0.995537,0.9336604,0.9236256,0.8543755,0.852122,0.9298862,0.7951009,0.7505108
Botswana,BWA,Government Effectiveness: Estimate,GE.EST,0.6100825,0.6495795,0.5078346,0.6010549,0.5673319,0.4725233,0.4473519,0.4605835,0.4822128,0.4141677,0.3524033,0.5019405,0.5298322,0.4369733,0.3334411
Botswana,BWA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.9161835,1.063448,1.016433,1.055395,1.032002,0.9527901,0.9912098,1.064447,1.104041,1.102347,1.011847,1.042092,0.99456,1.022285,0.9791562
Botswana,BWA,Regulatory Quality: Estimate,RQ.EST,0.6598923,0.6679586,0.5266036,0.4639552,0.4948993,0.4851633,0.4557317,0.4938449,0.6109335,0.5811184,0.5850612,0.4388786,0.5284874,0.464532,0.454911
Botswana,BWA,Rule of Law: Estimate,RL.EST,0.6527846,0.639999,0.6225433,0.6498755,0.6959755,0.6662246,0.674656,0.6676847,0.6624952,0.5960982,0.6336159,0.5961598,0.5337256,0.519359,0.4664786
Botswana,BWA,Voice and Accountability: Estimate,VA.EST,0.7358699,0.5946077,0.5131001,0.5079036,0.5135046,0.4370995,0.4555333,0.4259841,0.5329697,0.4893672,0.4354172,0.4403414,0.3943017,0.3875788,0.4747402
Brazil,BRA,Control of Corruption: Estimate,CC.EST,0.023013,-0.139791,-0.1090416,-0.0759291,0.00789,-0.0693086,0.04628,0.1659021,-0.0372771,-0.08471,-0.3384546,-0.3964888,-0.3814404,-0.532073,-0.4196956
Brazil,BRA,Government Effectiveness: Estimate,GE.EST,0.0195322,-0.0963305,-0.3203326,-0.2142833,-0.0895778,-0.0947754,-0.0353412,-0.1165466,-0.1281734,-0.0928867,-0.1393555,-0.18409,-0.1737783,-0.2910038,-0.4474374
Brazil,BRA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.2757067,-0.2644876,-0.2946232,-0.3569552,-0.3125997,0.1662922,0.0134759,-0.1325754,0.0459616,-0.2585533,-0.0702901,-0.3314581,-0.3772054,-0.4198374,-0.3570176
Brazil,BRA,Regulatory Quality: Estimate,RQ.EST,0.0334402,0.0392087,-0.0324615,-0.0254311,0.0539286,0.0994606,0.1524443,0.1653361,0.0939019,0.0734235,-0.0781973,-0.1926553,-0.2073155,-0.1144198,-0.3132748
Brazil,BRA,Rule of Law: Estimate,RL.EST,-0.3648767,-0.4294896,-0.3664047,-0.3710029,-0.315275,-0.1565112,0.0440805,0.0376608,-0.0694494,-0.0801801,-0.0498579,-0.1470753,-0.1572228,-0.2843652,-0.2776436
Brazil,BRA,Voice and Accountability: Estimate,VA.EST,0.3886095,0.4576795,0.5000757,0.537074,0.5689857,0.5220069,0.5713488,0.5136762,0.4779062,0.4174263,0.4719279,0.4588516,0.4505662,0.4526689,0.3885686
Bulgaria,BGR,Control of Corruption: Estimate,CC.EST,0.1081774,0.057295,-0.0707363,-0.1834969,-0.2546794,-0.2125671,-0.1851036,-0.2203161,-0.2278577,-0.2672882,-0.2468749,-0.2646455,-0.1684433,-0.1611123,-0.1515335
Bulgaria,BGR,Government Effectiveness: Estimate,GE.EST,0.1505233,0.1818574,-0.0573758,-0.0075428,-0.0473091,0.1661583,0.1148352,0.1100856,0.1418881,0.1573445,0.0787379,0.2086831,0.2958971,0.2601942,0.2718757
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.0035507,0.1465096,0.3955171,0.3582801,0.3706311,0.353604,0.3600911,0.3017503,0.379834,0.1707104,0.0785409,0.0173222,0.0773333,0.3319523,0.4196386
Bulgaria,BGR,Regulatory Quality: Estimate,RQ.EST,0.6629305,0.6437926,0.5968993,0.6287009,0.6973,0.6694661,0.6495608,0.5438341,0.5632586,0.5389014,0.568319,0.5637681,0.6585177,0.6258,0.5765803
Bulgaria,BGR,Rule of Law: Estimate,RL.EST,-0.1125419,-0.0955871,-0.0935352,-0.0459552,-0.1072635,-0.0383404,-0.0692405,-0.1117412,-0.085205,-0.1024054,-0.0460172,-0.0970044,-0.0614716,-0.040923,-0.029567
Bulgaria,BGR,Voice and Accountability: Estimate,VA.EST,0.5696902,0.5948927,0.5771172,0.6909354,0.5779763,0.5604841,0.5314857,0.4500802,0.4009156,0.3372708,0.366463,0.4325731,0.4011085,0.3787741,0.3233821
China,CHN,Control of Corruption: Estimate,CC.EST,-0.5596942,-0.6087338,-0.5145814,-0.5896475,-0.5202951,-0.5149382,-0.5616429,-0.5071135,-0.4357008,-0.3583522,-0.3400691,-0.2821073,-0.2540594,-0.2699364,-0.2712442
China,CHN,Government Effectiveness: Estimate,GE.EST,-0.0552381,-0.1199866,0.0704749,0.1827777,0.150768,0.0938044,0.0886487,0.0882015,0.0234259,0.0036481,0.3228883,0.4078639,0.3548748,0.4204699,0.4771284
China,CHN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.3901919,-0.501789,-0.5397638,-0.4988205,-0.491275,-0.4493464,-0.6570607,-0.6020548,-0.5387821,-0.5437899,-0.522584,-0.5502946,-0.499395,-0.2310128,-0.2610621
China,CHN,Regulatory Quality: Estimate,RQ.EST,-0.3086975,-0.1500192,-0.2011652,-0.1715566,-0.1547905,-0.2238316,-0.234011,-0.2214281,-0.2408196,-0.2879804,-0.2829926,-0.2894387,-0.2644748,-0.1476175,-0.1350215
China,CHN,Rule of Law: Estimate,RL.EST,-0.5293402,-0.5890847,-0.6394754,-0.5422143,-0.4197974,-0.4070508,-0.409916,-0.4648362,-0.5428899,-0.5245902,-0.4144774,-0.4097969,-0.3344146,-0.2629562,-0.2015748
China,CHN,Voice and Accountability: Estimate,VA.EST,-1.462464,-1.500785,-1.74897,-1.72125,-1.699497,-1.701171,-1.680548,-1.637609,-1.637941,-1.631409,-1.616668,-1.660777,-1.561287,-1.504779,-1.449377
Colombia,COL,Control of Corruption: Estimate,CC.EST,-0.12893,-0.1322573,-0.122551,-0.2159635,-0.2376168,-0.309453,-0.385391,-0.2887937,-0.3874514,-0.405205,-0.3686264,-0.2981746,-0.3242517,-0.3700208,-0.3014929
Colombia,COL,Government Effectiveness: Estimate,GE.EST,-0.1821401,-0.1780718,-0.1666891,-0.0468053,-0.0287408,-0.2459242,-0.0592384,0.0388793,0.022952,0.0713581,-0.1005563,-0.0361266,0.0154443,-0.0738818,-0.0852262
Colombia,COL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.269416,-2.056107,-1.901591,-1.80328,-1.850909,-1.831908,-1.537185,-1.284656,-1.40181,-1.291972,-1.114594,-1.069147,-0.8824593,-0.7726035,-0.8133885
Colombia,COL,Regulatory Quality: Estimate,RQ.EST,-0.0465544,0.0079865,0.1017461,0.2413717,0.2619745,0.1482843,0.2534749,0.3592378,0.4006766,0.4028929,0.4962346,0.4654272,0.4020093,0.3409346,0.3277881
Colombia,COL,Rule of Law: Estimate,RL.EST,-0.6855181,-0.6232535,-0.5051838,-0.4358616,-0.3967666,-0.3884734,-0.3085898,-0.2558286,-0.353872,-0.4058876,-0.2919019,-0.2684166,-0.2787975,-0.3600142,-0.4078089
Colombia,COL,Voice and Accountability: Estimate,VA.EST,-0.3187851,-0.3225214,-0.1727367,-0.1653216,-0.1659226,-0.1496109,-0.1323792,-0.0597142,-0.0639913,-0.0812788,-0.0433162,0.0039272,0.1207723,0.1109427,0.1913842
Costa Rica,CRI,Control of Corruption: Estimate,CC.EST,0.4228295,0.483341,0.4448589,0.5165263,0.5518208,0.7520683,0.7081604,0.6489542,0.6182616,0.6259013,0.7554398,0.7484275,0.7442378,0.4666402,0.5517608
Costa Rica,CRI,Government Effectiveness: Estimate,GE.EST,0.2117213,0.1561034,0.0490957,0.2012671,0.2776813,0.3313352,0.3081369,0.338154,0.5001248,0.4823061,0.3965975,0.3756126,0.355468,0.2485956,0.3781868
Costa Rica,CRI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.6330754,0.7100678,0.7379774,0.5834517,0.3603145,0.5871099,0.6915372,0.508276,0.6384025,0.677918,0.5774182,0.6820255,0.6614283,0.6086774,0.4864345
Costa Rica,CRI,Regulatory Quality: Estimate,RQ.EST,0.5156232,0.5835223,0.381426,0.4184185,0.4572019,0.42198,0.4651055,0.4497046,0.5717511,0.5832982,0.5148572,0.5257646,0.4074337,0.4479403,0.479403
Costa Rica,CRI,Rule of Law: Estimate,RL.EST,0.559696,0.5587041,0.4662502,0.3818599,0.460335,0.5635187,0.5236668,0.4513585,0.5196874,0.55167,0.5605012,0.5047452,0.4660427,0.4548208,0.4787028
Costa Rica,CRI,Voice and Accountability: Estimate,VA.EST,0.9712736,0.8169585,0.9157226,0.9353473,0.9667597,1.005792,1.03989,1.053863,1.08822,1.078483,1.138346,1.151579,1.117528,1.120113,1.144658
Cuba,CUB,Control of Corruption: Estimate,CC.EST,0.2311668,0.2751988,0.2583992,0.3068026,0.2703176,0.279622,0.3128165,0.2723486,0.2352728,0.120165,0.0684009,0.0704845,0.1691387,0.2656265,0.1654153
Cuba,CUB,Government Effectiveness: Estimate,GE.EST,-0.4510439,-0.5437028,-0.2430956,-0.2008853,-0.379952,-0.36246,-0.3614289,-0.3753886,-0.4049135,-0.4397751,-0.0467849,0.021765,-0.1049787,-0.181841,-0.2448378
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.3550953,0.4241648,0.4744916,0.4513592,0.5247645,0.3571717,0.3492924,0.2803821,0.3072483,0.3705646,0.544822,0.6441017,0.6853639,0.6469012,0.6523342
Cuba,CUB,Regulatory Quality: Estimate,RQ.EST,-1.596839,-1.314237,-1.429788,-1.556243,-1.497101,-1.603957,-1.671379,-1.626527,-1.560556,-1.583988,-1.325052,-1.22355,-1.338703,-1.329062,-1.455965
Cuba,CUB,Rule of Law: Estimate,RL.EST,-1.106403,-1.080982,-0.7590932,-0.6848091,-0.8249094,-0.7082311,-0.718004,-0.6907415,-0.7055269,-0.6972642,-0.657769,-0.7014594,-0.4423624,-0.4313568,-0.4443496
Cuba,CUB,Voice and Accountability: Estimate,VA.EST,-1.785588,-1.805158,-1.88721,-1.853983,-1.800639,-1.703885,-1.616888,-1.610357,-1.514607,-1.478674,-1.544798,-1.558119,-1.560196,-1.551914,-1.444819
Dominica,DMA,Control of Corruption: Estimate,CC.EST,0.6092975,0.6628075,0.6151353,0.6231093,0.6787189,0.7261986,0.7088679,0.7094918,0.6641623,0.6666615,0.624052,0.6234236,0.6249671,0.6515269,0.5457337
Dominica,DMA,Government Effectiveness: Estimate,GE.EST,0.2266096,0.4908443,0.4475069,0.4818252,0.5415921,0.6271887,0.6499092,0.6036413,0.6611227,0.7081782,0.0763086,0.1173119,0.054379,-0.253772,-0.2895034
Dominica,DMA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.9464511,0.8326582,0.9120014,0.7879776,0.9152033,0.6662934,0.9031178,1.139159,0.9805855,1.119856,1.057178,1.077941,1.002438,1.197893,1.107935
Dominica,DMA,Regulatory Quality: Estimate,RQ.EST,0.6312476,0.785306,0.8861196,0.7435877,0.597471,0.5851444,0.4842022,0.3006368,0.3269264,0.310987,0.2735937,0.2325697,0.1990751,0.1292983,0.0820731
Dominica,DMA,Rule of Law: Estimate,RL.EST,0.621063,0.6193435,0.6960428,0.6465367,0.6365636,0.7120466,0.7056356,0.6488097,0.6370018,0.6489149,0.4929031,0.6734655,0.6063735,0.6490896,0.6176011
Dominica,DMA,Voice and Accountability: Estimate,VA.EST,0.9856119,0.9323842,1.005351,0.9974716,1.034413,1.012254,0.9825406,0.9879898,0.94659,0.9667065,1.067056,0.8788872,0.8993958,0.8838625,0.8105155
Dominican Republic,DOM,Control of Corruption: Estimate,CC.EST,-0.5851998,-0.690176,-0.7009554,-0.747674,-0.7259653,-0.7780666,-0.8436301,-0.8120974,-0.8599598,-0.8745857,-0.8161026,-0.8184461,-0.7563761,-0.7389133,-0.74949
Dominican Republic,DOM,Government Effectiveness: Estimate,GE.EST,-0.680542,-0.5511778,-0.5851245,-0.6747107,-0.6196099,-0.6126065,-0.6435439,-0.5907013,-0.5102426,-0.4675454,-0.4352699,-0.3573123,-0.2637113,-0.3700335,-0.4002573
Dominican Republic,DOM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.3438689,-0.2587449,-0.1085138,-0.07755,-0.0370049,-0.0014113,-0.044954,-0.0004819,0.2523668,0.2074287,0.1459345,0.2367064,0.252106,0.1605222,0.0347933
Dominican Republic,DOM,Regulatory Quality: Estimate,RQ.EST,-0.427951,-0.384817,-0.2364229,-0.2375534,-0.192823,-0.1925166,-0.1522817,-0.1954342,-0.1042744,-0.0710712,-0.0368152,-0.037778,-0.065245,-0.0788678,-0.0771244
Dominican Republic,DOM,Rule of Law: Estimate,RL.EST,-0.6721057,-0.6704072,-0.5758091,-0.6136354,-0.6602893,-0.7726221,-0.8083335,-0.7734064,-0.6877707,-0.5323906,-0.4056694,-0.5126879,-0.3951495,-0.4179761,-0.3962312
Dominican Republic,DOM,Voice and Accountability: Estimate,VA.EST,0.0470071,-0.0705539,0.2056577,0.1970037,0.1647324,0.0897983,0.0738616,0.0904333,0.1245922,0.1153695,0.1889606,0.1542685,0.1806174,0.1574749,0.1374327
