Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Bahrain,BHR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,1.80226645007977,2.41035399543841,4.03039174973759,6.58864254830735,8.39893741572399,11.772493916002,12.4842447979627,22.8080250299065,22.7230557624021,22.8174609209842,21.5236420111146,18.4452247365056,16.2986606742077,14.3152021717771,11.7623033860356
Bahrain,BHR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,74.9480199216672,109.53322416522,208.470679099007,247.903278178656,288.905937166701,328.023961785937,346.474343013808,359.419948409517,370.833144837104
Bahrain,BHR,Individuals using the Internet (% of population),IT.NET.USER.ZS,21.4586805077435,21.3037335136591,28.2439524318043,32.91,51.95,53,55,76.9999665032303,88,90.0000397,90.5031334814656,93.4783011354165,97.9999807,95.87813575,98.6446725799886
Barbados,BRB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,72.702372822249,74.6191956514659,85.4553710758009,92.4277000358809,103.113457595393,119.906155728841,124.077467559396,122.944516885935,123.121173347997,108.235078931818,107.243018544655,117.33748300178,116.239555487131,115.139117918332,114.891449583277
Barbados,BRB,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,10.7634297670769,11.5596602526753,13.9831409450153,16.9117330462863,17.5805333885821,20.3856935511412,19.9162800259454,22.1331721951892,23.5755249364648,23.8476798829389,27.2903456847338,27.4316215950989,30.401755098042,31.2124430531876,31.1679068939893
Barbados,BRB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,187.855995973502,247.3611862029,292.562566090941,383.403213552072,477.486175721935,574.785156523812,643.815868661563,768.604598351693,868.682428543021
Barbados,BRB,Individuals using the Internet (% of population),IT.NET.USER.ZS,49.8,52.5,55.3,58.2,61.4,64.7,65.1,66.5,71.2,71.8,75.16,76.11,79.5493978888735,81.7607783931079,..
Belgium,BEL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,87.1336169243149,91.0666427986422,92.7293957563816,100.379048628979,105.222735309578,108.42822336035,111.110074022243,113.456516988197,111.077828970431,110.410678348924,113.487762617132,113.165821221587,110.536874626797,99.4530352158384,99.696686464885
Belgium,BEL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,15.4573083487522,19.0632950806522,23.085745764268,25.5162947255695,27.6701638537575,29.0357221126452,30.8366713932931,32.1754702918225,33.3052753009871,34.3277291599819,35.7465326219556,36.5084240348549,37.6092217832351,38.3456184847512,39.2168628634742
Belgium,BEL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,401.814092422381,597.920107727085,957.330070986299,1260.55085185082,1610.03731179171,2038.46021481266,3047.27862045911,8300.54404519041,13979.3424448182
Belgium,BEL,Individuals using the Internet (% of population),IT.NET.USER.ZS,53.86,55.82,59.72,64.44,66,70,75,81.6099959955952,80.7199905482042,82.1702,85,85.0529,86.51647666,87.67968082,88.6550642753316
Bermuda,BMU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,74.0740740740741,79.5689512051557,90.719719840599,104.341514312934,119.822238400752,129.427170569784,134.885072412791,..,140.568762840416,146.460410648278,92.9067824403042,59.6621239716134,100.83488526246,103.089660422846,..
Bermuda,BMU,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,27.9019575290158,35.6886245622509,43.5497285608432,51.5008114543993,60.9069037975455,61.3252993622781,..,..,62.2806200105613,54.2392204019802,47.1016768196948,35.9789779363025,36.1750384621485,..
Bermuda,BMU,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,3562.43473988084,5529.39718728703,6682.30500941387,7292.19550468454,7768.00380724297,8093.31841383222,8132.60010843467,7874.8786673764,8144.69734867434
Bermuda,BMU,Individuals using the Internet (% of population),IT.NET.USER.ZS,60.9908670086326,65.4470657898838,69.8996551617012,74.3505940302669,82.3,83.25,84.21,88.336,91.2993045243401,95.3,96.8,98.3236096537251,98,98.37,..
British Virgin Islands,VGB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,82.6446280991736,88.1327355634747,173.937645622989,170.986543858387,164.54323952117,169.993019197208,185.135369362499,188.913035979165,196.195801317234,135.203542837677,148.90962572269,134.064827863902
British Virgin Islands,VGB,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,28.4404009024002,24.7499460315176,25.7812775874854,25.9511343804537,21.4303047110618,22.0531925902929,22.8457738748628,21.1820814171351,16.915170571728,15.8210858331656
British Virgin Islands,VGB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,611.642800604447,776.863589816025,2652.70506108202,9013.06894997747,15247.1627168926,38110.592755214,21597.6835292114,355546.539540859,330716.059324878
British Virgin Islands,VGB,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,36,37,37.4,37.6,..,..,..,77.7014296797074,77.7042682926829,..
Brunei Darussalam,BRN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,56.3259355707461,63.788296258155,81.4015983233539,97.6459136186044,105.122541978436,107.547680942731,111.953808864622,112.566550161549,117.73256906832,115.922269120545,110.319228638574,111.683823121808,124.691043353978,128.331366188191,131.934222765134
Brunei Darussalam,BRN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,1.74218839116052,2.22560624900716,2.42098184263618,3.09815582787727,4.45178311163589,5.21716253457878,5.58322998306943,5.88918128060799,4.97482386732466,6.81393893986712,7.38440438393339,8.29704005957962,8.60409718913768,9.67599823781489,11.5282670067115
Brunei Darussalam,BRN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,41.1685698553439,58.4218975432322,122.810403294326,150.832919160973,241.599535347964,573.622522637603,612.196283944736,1620.83336278161,1988.52112774558
Brunei Darussalam,BRN,Individuals using the Internet (% of population),IT.NET.USER.ZS,29.7156041447864,36.4663919475782,42.1863491609307,44.68,46,49,53,56,60.2730650423193,64.5,68.77,71.2,90,94.8666916411293,..
Canada,CAN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,47.2097022915942,52.9052248565328,57.6239588502771,61.5758004498768,66.2689420288264,70.5619462377467,75.62882084356,77.7088984708632,79.3768288956856,80.3478461110963,80.7220950160941,82.6193346285958,84.5231216033535,86.2814930648524,89.5800225502327
Canada,CAN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,17.0231523043458,21.7756893207312,24.7226333526211,27.5587706752531,29.5230963873325,30.492418781635,31.677524639825,32.6660501490497,33.4743255188773,34.2652994084857,35.2396849547491,36.4046241734874,36.7933282144513,37.9063731594944,38.9636592335197
Canada,CAN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,1282.69790852721,1641.93661564955,2146.09447390179,2362.88540582985,2697.82505421174,3386.89498345625,10221.4412517132,26568.8801187775,30952.3046259172
Canada,CAN,Individuals using the Internet (% of population),IT.NET.USER.ZS,65.9559634648989,71.66,72.4,73.2,76.7,80.3,80.3,83,83,85.8,87.12,90,91.16,91,..
Cayman Islands,CYM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,70.560728153313,164.31862934167,182.418210484825,194.14116296863,182.615721821829,196.484219659448,177.456239412761,167.208611216697,167.634587333356,163.578722552226,149.64994740994,151.066035901756,152.880819575189,152.497554510744,..
Cayman Islands,CYM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,32.5618545211383,33.0700263909475,33.2651044607566,32.5097619129894,32.7775704738967,33.9301208035774,38.5698790428609,44.3636186896507,39.2127091690773,49.2758196333344,..
Cayman Islands,CYM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,1676.31281761717,2937.21275787,3935.00457953119,3754.25482213175,4338.67998948199,4973.75413129415,5226.23024181304,6058.50241393456,11531.149686789
Cayman Islands,CYM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,38.0343830823064,44.5,52,61,64.5,66,69.46594499,69.7,71.4,74.1,77,79,81.0676932508161,..
Channel Islands,CHI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,57.8295458668018,65.31393577137,76.1307160400584,84.4224886639268,88.5585618799997,97.4182269459782,116.349890778252,129.487043199856,137.589054976892,134.657425797343,133.345192136544,129.14406545411,127.972518966924,124.594477694872,134.437321268012
Chile,CHL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2.99022083773989,4.37852200504476,6.18573330013555,7.87837046084453,8.5417522281497,9.79899190971839,10.48704014456,11.6704971736568,12.4499241308234,13.0618790977917,14.019498552815,15.1337613546798,15.951283173856,16.5799632591299,17.3562402157918
Chile,CHL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,46.3002686118875,64.4091510664995,102.928981818581,127.42219548955,165.156076997531,223.992483201816,1237.18578018381,7258.19240138255,8073.29319627789
Chile,CHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,28.1779101232438,31.1753470303684,34.4977511736017,35.9,37.3,41.56,45,52.2496072877744,55.05,58,61.11,76.63,83.55858602,82.32748693,..
Croatia,HRV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,64.6801168462107,83.3634456190393,100.558779365774,115.407848752048,104.644105319168,107.687922227259,113.867008304905,118.595469290179,115.723747275877,110.391834818236,104.837020786218,104.318248074476,104.888677998062,103.173022649352,105.583454932809
Croatia,HRV,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,0.597643823442328,2.65414482859752,5.76098940760419,8.87235680330165,12.1303274613361,16.5240814656745,19.3583654966943,20.7005450141534,21.3977678137042,22.3242867344558,23.134349051301,23.2989453501333,24.8014661400627,26.1993417417808,27.128997294537
Croatia,HRV,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,117.799697212873,172.638462354303,313.05959989296,396.880505130897,500.66192602897,635.645032215214,1724.58028784848,14607.9639115332,19547.3663618135
Croatia,HRV,Individuals using the Internet (% of population),IT.NET.USER.ZS,30.91,33.14,37.98,41.44,44.24,50.58,56.55,57.7899789891444,61.9399731527956,66.7476,68.57,69.8031,72.69726967,67.09619204,75.2946259897258
Curacao,CUW,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..,138.337449352329,136.752640892273,135.439057216952,132.221913614138,129.789405206832,121.55445582053,119.169580911747,115.890519832104,115.547818786768,114.523938261895
Curacao,CUW,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,20.8777861668253,22.9832641118223,23.5978417541488,24.4050700029036,25.0239291322327,26.521247795743,30.4622925115897,31.849685410932
Curacao,CUW,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,0,0,13.1502814160223,1313.20617336922,1455.97752535133,2525.6361564755,2912.36596853392,3165.28796628687,3784.82192569237
Curacao,CUW,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,61.855510740634,68.12721625,..
Cyprus,CYP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,89.8,105.175134408602,114.498614592954,127.29417825863,127.586773748275,119.340861921621,123.133007859014,126.559628770302,128.298302344382,128.160955710956,131.145454545455,130.982317576329,132.636874122602,136.172298079148,138.900485998611
Cyprus,CYP,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2.32878581173261,4.28172043010753,8.3235255310727,12.5725141679547,18.4811143179822,21.4899279697229,23.1549178375804,24.611252900232,25.4740732186165,26.712703962704,28.7616292798111,30.7249793705057,32.5787318671034,34.2149965285813,36.271927794492
Cyprus,CYP,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,275.927277433643,406.282532607063,1506.54687122813,980.884124539063,2426.48303154168,2377.29169627515,4550.55474039619,17364.0309236403,6372.00287572576
Cyprus,CYP,Individuals using the Internet (% of population),IT.NET.USER.ZS,33.83,32.81,35.83,40.77,42.31,49.81,52.99,56.8598923503507,60.6898684001903,65.4548,69.33,71.7159,75.9002054,80.74318897,84.4335825186889
Czech Republic,CZE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,105.304274970533,114.795148100046,120.464744090807,127.719840371331,132.18046426825,124.546376364575,122.754974651018,124.617222496306,127.790620673674,129.592001460724,131.365858982837,117.480507616119,117.574283183209,118.751232258068,119.113507750141
Czech Republic,CZE,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2.30477470494233,6.91218031447529,10.8024244815856,14.4505383422199,16.8780921273376,19.4134240006941,21.4604008648778,23.7457622033826,25.1101637578697,26.9792575151846,28.2767204337828,27.7946953594889,28.9105503539599,29.5656512327655,30.2168816850538
Czech Republic,CZE,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,305.506467667391,470.079900244739,834.666487802766,1079.86553895505,1417.62547116024,2048.8222188023,11991.389254095,25419.9420488373,42361.4643559786
Czech Republic,CZE,Individuals using the Internet (% of population),IT.NET.USER.ZS,35.5,35.27,47.93,51.93,62.97,64.43,68.82,70.49,73.4300078241036,74.1104,74.2317116367383,75.668838699279,76.4811987,78.71916143,80.6881675434288
Denmark,DNK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,95.634657909169,100.507294572811,107.050897032228,115.321592395941,119.267210151683,123.655505187113,115.589024642276,128.483132120528,129.974729557791,124.70683176825,126.412168646706,124.44416513805,122.300966023964,124.434491442663,125.118956017306
Denmark,DNK,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,18.8347032193354,24.7865891559514,31.8740969890267,34.8001552490429,36.4819910184733,36.6009227003243,38.0281786491214,38.3889565747886,38.8448169572705,40.304053904254,41.3431844519505,42.276163513776,43.0967009720471,43.8218235904285,44.0593269340762
Denmark,DNK,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,1588.05036264689,2368.15896105463,3064.43340083969,3458.45684328857,4349.80220520158,6004.944503221,24041.3337267218,43757.82743392,123073.505126223
Denmark,DNK,Individuals using the Internet (% of population),IT.NET.USER.ZS,80.93,82.74,86.65,85.03,85.02,86.84,88.72,89.8100133895232,92.2600117153012,94.6297,95.99,96.3305,96.96778525,97.09936216,97.3192043651002
Estonia,EST,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,92.0917594687455,106.613221131149,122.924668899325,125.110020412171,121.222127451266,117.543362010575,124.075351643757,136.02943114794,151.134519736479,146.120728214443,144.160461665744,144.720506338738,144.163052312554,144.341324399912,145.43842409216
Estonia,EST,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,10.1701789060294,13.2187706543291,18.2901117045599,19.7091265614121,21.9883543657696,23.4725532973839,26.1153621234426,26.2818132587788,26.4145881182836,27.3639904720172,28.1862404341943,29.2041130519073,30.1247237013012,31.0967189382972,33.3479726665256
Estonia,EST,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,535.496348035074,730.730376311077,1255.76852126263,1613.81247453522,2194.67572430004,3120.70712714772,10786.6756853297,29131.217625233,48933.895784944
Estonia,EST,Individuals using the Internet (% of population),IT.NET.USER.ZS,53.2,61.45,63.51,66.19,70.58,72.5,74.1,76.5,78.3899259259259,80.0043,84.2415280294352,88.4097035040431,87.24023275,88.10245687,89.3570077747426
Faroe Islands,FRO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,86.7605042016807,88.0767780059511,104.546786072983,109.083115525353,114.721873693015,119.212265729585,124.327602794161,122.273801308994,122.73895867734,120.58590161196,121.52210175146,110.742752492144,113.10692711685,117.148414061368,117.104150772213
Faroe Islands,FRO,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,6.58403361344538,12.2962155819119,27.4690324740542,30.2415054887611,31.1125052279381,33.2203815261044,33.837369808006,33.5758944440959,34.1199339506302,34.8701244466717,36.2030859049208,37.0273251337121,37.3092811325846,37.3280089383625,37.4889168402169
Faroe Islands,FRO,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,1735.89325302213,2258.32758296217,3135.25489622306,3466.13213062724,3628.02335279399,3683.58618967347,3695.01588026488,3931.22426599905,4639.46223477741
Faroe Islands,FRO,Individuals using the Internet (% of population),IT.NET.USER.ZS,66.5335994677312,67.9026317413939,69.359445124439,75.98,75.57,75.18,75.2,80.7321728,85.3351892392109,90,93.3,94.2,95.1086816720257,97.5819589384468,..
Finland,FIN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,95.1514353788603,100.210556259861,107.437416757319,114.765940715464,128.396756882151,144.133702165862,156.361179041564,165.861539380613,172.121807574468,136.26079292044,139.205783999776,134.939525155616,131.329154504791,129.913228487068,129.46856684272
Finland,FIN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,15.260855714332,22.3277486072729,27.0772607665271,30.5224549567278,30.4166841340146,29.3059381962173,29.0619335634582,29.7957083048394,30.4278852102675,31.6272420096261,32.1986387766824,31.5610015613592,31.1402213975157,31.0267626693975,31.4527133714412
Finland,FIN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,1017.4607223244,1581.02634759344,2205.22053036487,2525.47724091979,3008.87373313471,3395.18108392853,7131.36291119889,22324.1144951885,33983.5630340428
Finland,FIN,Individuals using the Internet (% of population),IT.NET.USER.ZS,72.39,74.48,79.66,80.78,83.67,82.49,86.89,88.70999491353,89.879997974222,91.5144,86.5303927529377,86.4221333325445,87.70364996,87.46892907,88.8899599985585
France,FRA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,73.3862959955785,78.6778469881124,83.9910617200502,89.4759845633759,93.1887783105803,92.6052357661701,91.8979515273094,94.6122951347475,97.9481837746427,99.108634247367,101.91833914778,103.456461432481,104.48973547741,106.439434661604,108.35735696862
France,FRA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,10.8093134102764,15.495713875071,20.665293359211,25.4569206109525,28.6613523300498,31.7414126943266,33.9331416758363,35.9825983352342,37.7256255527776,39.0336892509844,40.45422008909,41.684509070147,42.8035085763819,43.9218044446738,44.7757673424048
France,FRA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,278.051563625221,401.406245647951,622.466020271244,821.349673213954,1188.89681389587,1897.18597495132,6674.44732982023,14831.1951590204,20414.9464635386
France,FRA,Individuals using the Internet (% of population),IT.NET.USER.ZS,39.15,42.87,46.87,66.09,70.68,71.58,77.28,77.8199989926706,81.44,81.9198,83.75,78.01,79.26981132,80.50245972,82.0431867788484
French Polynesia,PYF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,37.5011719116222,46.3714351959193,58.2353166545343,66.5523502118217,70.8722605761548,78.5138018653819,81.0230620555066,83.2382012566399,84.6106662503067,90.0369181142908,93.8970574704183,98.2462178351225,102.016206865155,104.250965222997,109.001040770098
French Polynesia,PYF,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,1.77778993093534,4.25071489295927,6.9859392360446,8.98291343288127,10.479018105665,11.3212241851207,12.1022311459721,13.4479898990654,14.9443490286173,16.6094522210056,18.3066193113855,19.0052869758791,20.192297186561,20.8922789403916,21.5320567993979
French Polynesia,PYF,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,63.8006417593965,78.446607744548,130.112491542688,155.366813648605,180.34265103697,212.357756916272,262.223436219612,597.603068420119,741.863806769687
French Polynesia,PYF,Individuals using the Internet (% of population),IT.NET.USER.ZS,17.8845374263753,21.5421854743002,25.1079642462589,28.59,33.87,44.6,49,49,52.8766305867993,56.8,60.68,64.560209747212,68.440419493378,72.7038953132942,..
Germany,DEU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,87.3546602882079,97.1425702477322,105.130305387753,118.399968355454,130.169723214311,129.789926598358,109.369391184397,112.422595373443,114.11263569215,123.233483298983,122.197100177976,117.817643108913,125.885456425358,132.714869941424,129.324213734645
