Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
American Samoa,ASM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,53.4959610549404,17.9343245036676,17.963964287639,0,430.176910254342,17.9172937719487,179.401158931487,988.852930600503,450.734697557018
American Samoa,ASM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,35.1044186564409,56.9677456296621,80.1997654459502,101.807959546717,116.039392058315,129.642207448756,139.580017993067,146.955455524498,154.059022977643,159.63946134269,143.615831608932,143.566834038237,146.453827600425,140.877123545137,132.093151327231
Argentina,ARG,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,1.41036941417291,2.38275176535294,4.03084224389803,6.55171019165138,7.77127885717023,8.67288586942184,9.85001571801394,11.0647814039036,12.3304007482087,14.814237263553,15.2904281865797,15.9158927217325,16.6016632167629,17.8499966087916,19.1015223906504
Argentina,ARG,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,25.203211310809,34.0268856020468,63.3307655179964,73.8574224754747,89.9237160032342,123.272841307535,735.024765104071,1628.59139070889,1872.59091022077
Argentina,ARG,Individuals using the Internet (% of population),IT.NET.USER.ZS,16.0366841054923,17.7205833696065,20.9272021035896,25.9466329403819,28.1126234799907,34,45,51,55.8,59.9,64.7,68.0430641088122,70.96898082,74.29490687,..
Armenia,ARM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,6.77534058492628,10.6680745682459,42.5838832818906,63.9841602281647,49.5938599912368,75.8805467415858,134.338736858861,111.634715063733,115.206914556863,115.484844636298,118.772363359679,118.421713775139,116.975467475528,118.464230568485,121.259017970726
Armenia,ARM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,0.0333253352528726,0.0667500986995806,..,0.132986976142136,0.474580911247626,1.38111943802344,3.252541688982,5.58216161232704,7.35214271796255,8.38828708567264,9.36973481403196,9.78683346362209,10.1892176232561,10.7076868952669,11.7709354974769
Armenia,ARM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,10.4263726058876,18.7725661889396,30.1640403726611,54.528186240675,62.4913516432994,76.5667208900334,189.704462925209,271.324897472128,335.052524310788
Armenia,ARM,Individuals using the Internet (% of population),IT.NET.USER.ZS,4.8990085713054,5.25298335195804,5.63178777731609,6.02125339712607,6.21,15.3,25,32,37.5,41.9,54.6228058583362,59.1023777148789,64.34602977,64.7448843250726,..
Azerbaijan,AZE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,17.2391088781962,26.2572164891103,38.5103566034688,51.798190398869,74.2246006035226,86.920470064726,100.748987457571,110.647285370274,109.288036774455,107.933903775496,111.013461296904,111.165078155973,104.65237263229,102.861054795578,103.921418654959
Azerbaijan,AZE,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,0.0255779486227551,0.0458277299132599,0.167349763182892,0.680127678101918,1.12052501527276,5.26207641527597,10.6477117733722,14.7829415160267,18.2428516084653,19.9678674367653,19.739232412373,18.525616618579,18.335757496963,19.0050351086689
Azerbaijan,AZE,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,2.5402205264839,4.90565766227752,10.7575649348135,16.7785217081682,22.9678222907225,33.2665204805178,101.867098894711,259.487663578963,329.298935239955
Azerbaijan,AZE,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,8.03037535616454,11.9921773343674,14.54,17.08,27.4,46,50,54.2,73.000001372,75.0000156363396,77,78.2,79,79.7999954887896
Belarus,BLR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,23.285559167584,42.872435392772,62.625546620674,73.4137333256685,85.9846046511874,102.682539197927,109.684399273335,113.590403724993,113.373886036024,117.943788649363,120.88896687619,121.281576214987,121.112623036886,120.792190159161,122.925228008286
Belarus,BLR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,0.00779898663087313,0.0163562602644945,0.119986764574073,1.79110523004288,5.05646177794962,11.5792685202147,17.6913954500012,22.2835548871414,26.8857346560694,29.5626914229163,28.4607975096841,30.759263569394,32.4755974791764,33.4731076944045,33.8691285175312
Belarus,BLR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,5.0576450361374,9.0782686095006,25.4635878617929,38.6647069505727,61.1113333448027,107.591287150081,438.981747578865,2259.88664876024,3419.99787884225
Belarus,BLR,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,16.2,19.7,23,27.43,31.8,39.6488956598961,46.91,54.17,59.02,62.230360906803,71.11304576,74.43644541,79.1298866919307
Belize,BLZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,27.1243815641003,33.8266384778013,40.5040349570417,39.5665914221219,52.1577587077892,51.4159952964358,60.22408702987,67.3476927176543,51.0127218934911,50.5083667182506,48.7596429764041,58.7217018116936,60.5124864277959,63.7202643113189,85.5269649751613
Belize,BLZ,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,1.02240835575616,1.76955602536998,2.48687909545565,2.50146308837054,2.62268474006186,2.65052200028603,2.76464969733055,2.93667880946108,2.95059171597633,2.86363044704453,2.80162777403599,4.81502107039257,4.98751357220413,5.05789461078482,6.43692683601734
Belize,BLZ,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,213.977374218517,281.615930377274,979.289940828402,1015.28715849761,834.828478121834,1141.48609298679,1517.37242128122,8002.25670558242,11595.7616212138
Belize,BLZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,9.8,17,24,24.6,26.3,27.2,28.2,30.7,31,33.6,38.7,41.589999999835,44.57574032,47.0826258036364,..
Bosnia and Herzegovina,BIH,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,37.3902354660785,42.3433424578078,50.1356553737375,65.1226245659466,84.6778509063411,87.1866449603821,83.9362164927977,86.6192684042691,93.1363960663217,98.4675970175628,100.260847964091,100.412875751488,100.524973525411,102.642379215432,104.125634603669
Bosnia and Herzegovina,BIH,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,0.176319286412974,0.363898950716418,1.06229736677729,2.25075250093946,5.0198826882769,7.81900020824757,10.5493173339321,11.7516097974011,13.0208223531278,14.5684843304618,15.5769283235284,18.5161900424015,19.5633774783198,19.8092808497624,20.865512910189
Bosnia and Herzegovina,BIH,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,11.8743307195413,18.0269995288398,33.8421491207144,41.4948886483252,61.7442787464131,82.2310628714796,188.408061148161,1499.01820871501,1934.75853425269
Bosnia and Herzegovina,BIH,Individuals using the Internet (% of population),IT.NET.USER.ZS,15.4689716227665,21.3267010007738,25.1223856852117,27.92,34.66,37.74,42.75,43.8876865285545,45.0645004334763,48.5213141734421,49.9177324336354,52.6,60.25653543,64.89197728,70.1201350394885
Botswana,BWA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,29.6138206892333,31.3372738702824,44.831767169161,61.4122196219699,77.5611166822141,95.9356497933451,118.937398879274,143.904866669346,151.097886010485,157.416312250672,163.290127730394,163.875172347452,152.273016634358,146.960155640612,150.005589893473
Botswana,BWA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,0.088934443086959,0.0980441285728915,0.188753793071456,0.464596930841354,0.511902238958013,0.602786465737845,0.948941725302582,1.09023728693892,1.04676351774601,1.59387690807989,1.7373849209418,2.73421277663551,1.47087634008743,1.77652138267346
Botswana,BWA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,4.529202030089,5.95414711308215,9.8060798675787,10.6664804880981,19.1514564203821,35.3654143223326,50.9272462619401,68.4767505559768,133.532908098305
Botswana,BWA,Individuals using the Internet (% of population),IT.NET.USER.ZS,3.30488925316113,3.26255403605122,4.28993297515968,5.28,6.25,6.15,6,9,16,30,36.74474744423,37.3120503733278,39.36299738,47,..
Brazil,BRA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,35.6536354825459,46.3179916360703,53.1009326612423,63.6300537100205,78.4466588674139,87.3632651117735,100.621491190432,118.653295978176,124.605885194922,134.851428435333,138.451183325239,126.087955936841,118.385594532304,105.014206951291,98.8434998665652
Brazil,BRA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,1.7159536896964,1.73741488900733,2.53338682188849,4.00222703946469,5.21631782374081,6.0499284457689,7.20485826140831,9.02872839698239,9.59401130726349,10.6252832081066,11.8208275889014,12.4625898844745,13.0289004790786,13.909125368877,14.9105384753642
Brazil,BRA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,28.2504588911243,44.0929577364671,70.5463934841085,86.830261358838,112.337642626281,158.960819671883,410.044364010161,1581.63855431217,2036.38400853647
Brazil,BRA,Individuals using the Internet (% of population),IT.NET.USER.ZS,19.073672274442,21.022747248827,28.1783801797929,30.88,33.83,39.22,40.65,45.69,48.56,51.04,54.5510018796392,58.3279517340924,60.87254007,67.47128452,70.4342825404361
Bulgaria,BGR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,61.0710876901575,81.2404432336208,108.156244545284,130.630928724379,138.608338792467,139.891668081664,137.37280821785,141.964763201941,146.996558359739,143.850444603687,130.932797434487,127.707830045553,125.474384409405,120.140447429082,118.93968014104
Bulgaria,BGR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,0.0858788384005851,2.15259292292586,5.0409041422029,8.30280101870584,11.2113536167245,13.3542953628367,15.1477681909568,17.0328718668049,18.1585145247418,19.499792046406,20.4383294464013,22.4249872321796,23.7360340595079,25.2966725256827,27.0001679049658
Bulgaria,BGR,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,62.3343693999634,101.383607264129,251.714781283261,322.500056778179,635.249084363681,679.855965269391,4043.45114117608,32308.3256559157,38228.3232747968
Bulgaria,BGR,Individuals using the Internet (% of population),IT.NET.USER.ZS,18.13,19.97,27.09,33.64,39.67,45,46.23,47.9799930506026,51.8999876658503,53.0615,55.49,56.6563,59.82554766,63.41010138,64.78201069118
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,25.3063174965841,29.5621417626904,34.448223345945,40.6618488300298,47.37436885065,54.8950034852348,62.7554309257019,71.6494509003658,80.3460379316654,88.305749017053,91.8996288670346,91.8353880011205,96.5266169129623,103.438420811662,115.525812190767
China,CHN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,1.88496103931419,2.80663232090128,3.79951221280476,4.93419773983402,6.12299560382229,7.6388727625389,9.22969172035534,11.3684902586309,12.6558438014332,13.5721863986977,14.3258017065249,19.6926765080861,22.81370164145,27.7398983250356,28.5351894210131
China,CHN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,1.19906855397864,1.95739995387351,3.77583392253618,5.15625690668788,9.759065287663,19.6824725426992,47.9115666242343,209.120055972504,446.706827597596
China,CHN,Individuals using the Internet (% of population),IT.NET.USER.ZS,7.3,8.52325700269541,10.5231526193851,16,22.6,28.9,34.3,38.3,42.3001174855995,45.8,47.9,50.3,53.2,54.3,..
Colombia,COL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,24.718578580094,51.2336684422753,68.8937431090841,77.6018418604294,93.4691591171388,94.2113120131654,98.3524933274661,101.177487171819,106.490709488238,108.172020027834,117.80495257847,120.636922036469,121.816005512563,127.213696205379,129.908609661238
Colombia,COL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,0.302103659916929,0.747245052215332,1.4538517568281,2.75985037650515,4.00426844665487,4.72576412980418,5.84448296983595,7.33232699880436,8.54822707266331,9.75927064586669,10.7064970783323,11.6281259267678,12.2739213649422,12.9442912294191,13.4482522398641
Colombia,COL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,10.5035745322592,14.8916743473762,30.4057256694295,41.3572694498367,54.7379880295621,71.316339057278,320.003208543361,462.975592393017,651.336485548409
Colombia,COL,Individuals using the Internet (% of population),IT.NET.USER.ZS,9.1186903029666,11.0072638904585,15.3416745365682,21.8,25.6,30,36.5,40.3509157546318,48.98,51.7,52.57,55.9049725142924,58.13649357,62.25988032,64.1263768204459
Costa Rica,CRI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,21.8473405117682,25.6983895935645,33.2239382594792,34.2416885148984,42.2701582411427,43.1415653189522,68.3441918058766,89.6393246315739,114.720179180887,149.975127090131,146.399004378366,155.443557536567,170.036280359926,178.594427342153,169.930698252065
Costa Rica,CRI,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,0.66106450532584,1.04804524650788,1.91758572029534,2.15682232415541,2.46327405125333,4.04035622486584,8.6569647514363,9.06052682812277,9.56898464163823,10.2250539686262,10.7673485151174,11.5238982434108,13.0443355183193,15.0312709976699,16.6975467857306
Costa Rica,CRI,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,103.552732590579,137.921031468011,163.609215017065,272.874483852853,305.084293351373,312.92519252016,489.861399840183,1161.42493445394,1205.93482351327
Costa Rica,CRI,Individuals using the Internet (% of population),IT.NET.USER.ZS,20.7923067055542,22.07,25.1,28.4,32.29,34.33,36.5,39.2121959961842,47.5,45.96,53,59.7629501371681,65.8804491942718,71.3907708962224,74.0868022255159
Cuba,CUB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.673729252339813,1.20350764217674,1.35611079695607,1.76206426345746,2.95218346652314,5.53284136963023,8.93488340106996,11.7040091322421,14.9385223766255,17.6880882389827,22.3823603702658,29.4517483384447,35.1818562935108,40.6885849809873,47.3915372670671
Cuba,CUB,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,0.01729605278478,0.0199875927418519,0.0256798319079973,0.0330131432574441,0.0393443930146215,0.0445318796024271,0.0475062624510058,0.0689224919571264,0.0720278829232989,0.127285995787952,0.295751378353461,0.871730745112026
Cuba,CUB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,0.0890802570357369,0,0,..,0.0884415554322484,0.0883019283110199,2.82308710044165,8.46616167776043,16.052018417839
Cuba,CUB,Individuals using the Internet (% of population),IT.NET.USER.ZS,8.40798475900703,9.73806220781346,11.1596013147617,11.69,12.94,14.33,15.9,16.0172907996413,21.2,27.93,29.0701843656523,37.3050974155373,42.97867519,57.14840432,..
Dominica,DMA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,59.4441760677446,73.6658686197566,101.105800503408,125.715092873791,128.482076044446,139.024149271005,148.941843731482,153.595803485814,154.019587120411,131.766080883181,103.940353098403,108.528721745361,110.008835037233,105.278625206415,105.788481675393
Dominica,DMA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,4.62192037736921,4.81661448667639,6.08048870160355,7.06264566706688,9.88323661880356,10.3033125855669,11.7257823302012,11.71385864967,11.9777355034172,15.0205587473245,15.1719772103819,21.2958150120113,21.7187653386063,21.583307677237,16.0753926701571
Dominica,DMA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,42.3262507407094,70.5059507022393,197.280349468048,168.976005407232,225.082647534642,266.917662925137,5357.11781452031,6969.12871896779,6631.76265270506
Dominica,DMA,Individuals using the Internet (% of population),IT.NET.USER.ZS,30.3196130921568,38.5436432637571,39.39817430347,40.2744630071599,41.16,42.02,47.45,48.6,49.8,51,57.5,65,67.03,69.6196687942039,..
Dominican Republic,DOM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,28.2364344799522,39.8283680454449,49.9600376886684,59.0313850907514,76.2362637217404,90.1122689283417,91.7243116408759,89.3772690712551,89.9634635918781,91.5624758664012,81.6860453963298,85.5623497327285,83.7502203603648,83.4113978136238,84.1020835236871
Dominican Republic,DOM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,0.415145495364392,0.666948290017529,1.11599418832575,1.8605266745056,2.5281888756433,3.29541262331836,4.02785070965076,4.319880618077,4.86989316997546,5.24176790504041,5.90246137231371,6.67310206114176,7.37999725132603,7.4807402266733,7.47885061466673
Dominican Republic,DOM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,11.861636383909,13.7569663749171,24.0662714629101,26.8704200861764,34.2345210285545,46.3931964426047,93.2894763796335,98.1629544994731,121.669325732686
Dominican Republic,DOM,Individuals using the Internet (% of population),IT.NET.USER.ZS,8.8655534607044,11.4831977789344,14.8449283654589,17.66,20.82,27.72,31.4,38,42.32,45.9,49.58,54.2157663369785,63.87086474,67.57123468,74.8242898588721
Ecuador,ECU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,26.0670260366209,45.1786570471957,60.3515061541814,69.5270686501652,80.3844854396464,89.6262216381498,98.4652241402155,100.582732064873,106.350217049766,105.84896718594,104.099194826428,79.840704612997,84.1803550469234,87.2867971085043,92.3232702100951
Ecuador,ECU,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,0.0854638746702433,0.193738582525902,0.327183609182308,0.699469109940246,1.07320308929598,1.63277431323211,1.47437395897987,4.32254010854452,5.45236198212743,6.73853096939712,8.27256918324156,9.1758584062936,8.86183809512952,10.0312587855572,11.4350624120614
Ecuador,ECU,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,10.5921498047081,13.8416176508308,23.9755431365258,30.6860288293331,41.6879860490058,81.359386430562,120.549762705554,209.944844200849,265.623107735339
Ecuador,ECU,Individuals using the Internet (% of population),IT.NET.USER.ZS,4.83444263759525,5.99425516097331,7.2,10.8,18.8,24.6,29.03,31.3668083587433,35.1351464545516,40.279121941,45.5903906666095,48.9404337892669,54.06292473,57.2722436831024,..
Equatorial Guinea,GNQ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,8.63380798355253,12.9280153695291,15.2964451061573,18.2551263437294,20.9098090237442,22.1828107617688,42.3138509535956,48.523944295655,48.5920649035921,47.4523254550066,46.0260702126124,45.6401339074833,47.371582810777,44.8583282752325,45.166867205256
Equatorial Guinea,GNQ,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,0.0240148892313234,0.022944667659236,0.0219061516124753,0.0209098090237443,0.0199645296855919,0.125683656567819,0.13639316088617,0.14352336279118,0.326826227479601,0.345814803297225,0.325098753345976,0.278312677957175,0.150316718990937,0.12376095800149
Equatorial Guinea,GNQ,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,0,1.01332214625684,0,0.929011448208076,2.67313922778354,3.42299292809661,5.76046821085618,0,9.93144248854446
Equatorial Guinea,GNQ,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.843930284607049,1.14978967061811,1.27919359635686,1.55712305943539,1.82,2.13,6,11.5,13.9431821913076,16.4,18.86,21.319999985207,23.779999971074,26.2399999569409,..
Fiji,FJI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,17.3856161201184,24.9511930321663,34.3847463973812,63.388464344228,70.9755950416449,74.9733200411885,81.1706663503207,84.1972137323687,99.2763583020545,107.485836544949,101.122161271298,111.204233808067,119.748532494879,117.83057669931,..
Fiji,FJI,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,0.851991957195924,1.02673125007549,1.37528552123321,1.54147163164613,1.5029807752007,2.70406062678381,2.6926894350448,1.56241872035641,1.2623497010194,1.43423821026645,1.465991731779,1.41357337640231,1.38297060033574,1.47518401599125
Fiji,FJI,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,15.1194787734148,24.3210658649208,47.3950632839693,49.6760658404266,73.8643642528793,90.948128483227,113.480185098791,149.294724881732,173.178204900377
Fiji,FJI,Individuals using the Internet (% of population),IT.NET.USER.ZS,7.4129434854202,8.45363663371359,9.6000384001536,10.8978310454645,13,17,20,28,33.7423567521104,35.2,37.4,42.5,46.5069783122217,49.9663730102662,..
Gabon,GAB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,36.1477919478208,52.9783560306037,62.7896195649134,79.3847512011273,85.6085450498505,92.4197923677823,99.1293853978105,140.696768142654,146.182449153618,151.079897263233,155.681654103408,144.867037089141,147.543495031807,128.981660897811,138.280968727513
Gabon,GAB,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,0.0480131777706374,0.110028485152267,0.12327361007781,0.134662071541348,0.144875999315132,0.235638601643925,0.25133301316389,0.267120177367798,0.285766213517656,0.489799242847418,0.573309268499841,0.568982885331619,0.747955672495223,0.724856319403649,1.37306390157011
Gabon,GAB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,2.46284187323753,18.4016122186705,8.00145397849438,12.1073970142058,12.2093640513855,16.4297530505431,22.4117760436044,28.0895747480535,26.4241308938198
Gabon,GAB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2.97906980035019,4.89326474972412,5.48920080280135,5.76700457562583,7.5,9.5,13,18,24,30.53803344,38.07120929,45.78453653,48.0522737506185,62,..
Georgia,GEO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,19.8930810049467,27.892188625252,40.6683024163906,62.3901362822476,66.5053450021786,68.8676813220265,97.0516203682809,108.559802617828,115.611699104305,123.326444704116,133.83766455671,137.934333503223,137.764758619831,137.260783752204,136.380667019407
Georgia,GEO,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,0.044961730468151,0.0567673308998596,0.644434472948073,1.12158607414156,2.70674241519026,3.64122389788649,4.45053900869435,6.08926647450868,11.3936988848224,12.7678235562468,14.8892117608779,16.4719646198992,17.2120683858596,19.2312201712469,20.9996297723025
Georgia,GEO,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,9.50697111861399,14.9077278200297,43.7129278168155,63.7496409039215,83.077603084787,118.64892695199,406.706362566918,2360.24424866497,2179.57652103994
Georgia,GEO,Individuals using the Internet (% of population),IT.NET.USER.ZS,3.88622135350273,6.07945762869794,7.52687684487832,8.26,10.01,20.07,26.9,31.52,36.94,43.3,44,47.5697596438736,58.4592896118725,59.7055045962571,62.7179081736957
Grenada,GRD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,41.5086202765772,44.7712137281318,44.0214231938475,48.8458978990398,56.9166287361554,108.162474359338,114.791072453946,113.164350724746,120.90910783091,122.954608486641,107.574700189161,109.277456911103,107.901252482745,102.07713260097,..
Grenada,GRD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,0.583629620401162,3.07851062000172,5.28337129406383,7.22502138986596,8.490744955242,11.6940324608419,13.5899390961377,13.7402149893254,14.8912011615137,16.6404733290191,17.2733283135296,18.026624330514,18.8833767152484,20.054295867381,..
Grenada,GRD,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,94.1327082921503,74.9091726281883,158.219012341083,175.649440695202,183.651356265266,218.980100183396,281.15108696638,234.500423904612,323.003212087498
Grenada,GRD,Individuals using the Internet (% of population),IT.NET.USER.ZS,19.5706205843787,20.4878048780488,21.3959911692909,22.29,23.18,24.05,27,30,32,35,51.6,53.81,55.8564078225865,59.071735362999,..
Guatemala,GTM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,24.7579477100944,34.4384343100061,53.5846364650768,86.8414527624049,106.726997061635,120.893692718554,123.495933164448,130.305467308047,136.123316890811,139.244762826132,106.20838000517,111.499579539772,110.139518144885,118.158542403563,118.667087124893
Guatemala,GTM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,0.206978787766795,0.291109493670272,0.416048463660758,0.674690220804334,1.08966983911933,1.77028446967711,..,1.83554582803972,2.26231189185612,2.72390612059006,2.82940476158979,3.05130363027945,3.13923110711991,..
Guatemala,GTM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,7.24517968284841,10.2349331916408,14.4720851812527,17.5046892369437,22.6084598470299,28.488049386341,36.1815008810195,68.2828477742984,74.5602035087707
Guatemala,GTM,Individuals using the Internet (% of population),IT.NET.USER.ZS,5.1,5.7,6.5,7.3,8.3,9.3,10.5,12.3,16,19.7,23.4,28.8059415553524,34.5093260915602,65,..
Guyana,GUY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,23.018302699209,37.708650790779,53.5946608998812,72.1758560914379,59.9569908022983,65.3365306171578,74.7758314252318,70.3108128952645,72.4182849063872,73.0996924738405,74.262490502764,70.7030720637138,75.7950809470966,82.9710715124184,..
